datetime,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarenergy,moonphase,conditions,day_of_year_sin,day_of_year_cos
2021-08-13,25.9,81.1,0.989,4.17,rain,36.0,14.8,114.0,1002.1,80.7,9.8,18.5,0.17,Rain,-0.666088855860977,-0.7458723993404063
2021-08-14,25.8,80.6,0.002,8.33,rain,29.2,16.6,132.2,1000.9,70.5,9.0,16.0,0.2,Rain,-0.6788204829862355,-0.734304263829602
2021-08-15,26.9,92.5,0.099,4.17,rain,27.4,14.8,88.1,1005.3,78.4,9.7,16.8,0.25,Rain,-0.6913512362094071,-0.722518835873311
2021-08-16,26.3,81.2,3.6,37.5,rain,24.1,16.6,108.4,1008.7,49.5,10.8,19.2,0.27,Rain,-0.7036774074790128,-0.7105196029692745
2021-08-17,25.0,75.6,0.2,8.33,rain,42.5,24.1,240.8,1008.4,49.8,9.7,21.0,0.31,Rain,-0.7157953492826642,-0.6983101158835584
2021-08-18,25.0,80.4,0.395,4.17,rain,29.5,24.1,130.5,1006.3,66.2,10.8,22.6,0.35,Rain,-0.7277014757264236,-0.6858939875998223
2021-08-19,25.1,78.7,24.736,4.17,rain,27.7,16.6,115.2,1006.2,62.2,11.4,11.2,0.38,Rain,-0.7393922635959241,-0.673274892250183
2021-08-20,26.4,80.3,0.032,4.17,rain,25.9,16.6,132.8,1007.5,42.5,11.5,19.4,0.42,Rain,-0.7508642533989489,-0.6604565640279754
2021-08-21,26.6,78.3,0.0,0.0,noprecip,28.4,20.5,135.6,1006.4,51.9,10.0,22.5,0.45,Cloudy,-0.7621140503891487,-0.6474427960827475
2021-08-22,28.1,84.7,0.0,0.0,noprecip,31.0,22.3,120.4,1004.2,49.3,9.9,23.2,0.5,Cloudy,-0.7731383255706026,-0.6342374393978054
2021-08-23,27.2,90.6,3.2,20.83,rain,28.8,18.4,102.8,1003.2,75.4,10.4,22.5,0.52,Rain,-0.7839338166829201,-0.620844401650647
2021-08-24,27.5,85.2,5.7,33.33,rain,25.6,20.5,106.0,1003.6,69.8,10.7,17.5,0.55,Rain,-0.7944973291665992,-0.6072676460566135
2021-08-25,27.0,85.6,8.905,8.33,rain,26.3,22.3,114.6,1005.3,48.1,9.5,17.8,0.59,Rain,-0.8048257371083452,-0.593511190196115
2021-08-26,26.3,86.9,32.879,8.33,rain,26.3,16.6,92.9,1008.1,61.2,9.8,14.9,0.62,Rain,-0.8149159841660791,-0.5795791048257612
2021-08-27,25.8,89.7,76.303,12.5,rain,22.7,13.0,21.2,1009.5,72.3,11.0,11.9,0.65,Rain,-0.8247650844733614,-0.5654755126737576
2021-08-28,25.1,86.9,16.578,8.33,rain,22.7,22.3,114.8,1009.5,67.5,9.9,11.7,0.68,Rain,-0.8343701235229537,-0.5512045872199277
2021-08-29,24.1,79.5,0.002,4.17,rain,23.0,18.4,93.9,1009.7,46.6,9.8,21.1,0.72,Rain,-0.8437282590292712,-0.5367705514607103
2021-08-30,24.7,80.5,1.1,29.17,rain,22.3,16.6,106.7,1009.9,61.1,9.7,18.5,0.75,Rain,-0.8528367217694595,-0.522177676659508
2021-08-31,25.3,80.4,9.894,4.17,rain,21.6,16.6,111.5,1009.7,49.7,10.1,18.8,0.78,Rain,-0.8616928164028521,-0.5074302810827518
2021-09-01,25.1,77.9,18.799,4.17,rain,18.7,14.8,76.5,1008.5,34.8,10.2,20.1,0.81,Rain,-0.8702939222685674,-0.49253272872205434
2021-09-02,25.8,85.5,0.669,4.17,rain,23.0,13.0,117.5,1007.5,65.3,9.8,11.2,0.84,Rain,-0.8786374941610001,-0.4774894280028391
2021-09-03,25.5,80.1,1.979,4.17,rain,23.0,18.4,99.7,1005.4,53.2,9.2,18.9,0.88,Rain,-0.886721063082993,-0.46230483047981086
2021-09-04,25.7,79.7,9.203,8.33,rain,24.8,18.4,106.4,1005.4,51.6,9.8,15.2,0.91,Rain,-0.8945422369764496,-0.4469834295196741
2021-09-05,25.6,86.3,37.934,8.33,rain,23.8,13.0,104.7,1008.2,61.5,9.7,13.3,0.94,Rain,-0.9020987014301837,-0.43152975897147144
2021-09-06,24.6,78.5,0.003,4.17,rain,19.8,13.0,325.6,1010.3,49.7,9.5,18.2,0.97,Rain,-0.9093882203647925,-0.4159483918249421
2021-09-07,25.6,91.3,0.127,4.17,rain,32.8,18.4,288.2,1010.0,60.1,9.5,10.7,0.0,Rain,-0.9164086366943458,-0.4002439388573056
2021-09-08,25.3,89.2,13.341,12.5,rain,33.1,31.7,348.3,1008.6,62.9,9.1,9.4,0.04,Rain,-0.9231578729647039,-0.38442104726885545
2021-09-09,25.5,89.1,58.319,12.5,rain,27.0,16.6,258.4,1009.7,67.1,9.4,14.2,0.08,Rain,-0.9296339319682695,-0.3684843993077793
2021-09-10,24.7,79.5,0.0,0.0,noprecip,25.2,14.8,291.3,1008.7,47.1,9.2,22.9,0.11,Cloudy,-0.9358348973349941,-0.35243871088460327
2021-09-11,24.2,72.7,0.0,0.0,noprecip,21.2,16.4,274.6,1005.4,59.5,11.0,22.2,0.15,Cloudy,-0.9417589340994617,-0.33628873017668287
2021-09-12,25.3,73.6,0.0,0.0,noprecip,16.6,10.6,113.3,1002.5,23.0,10.6,23.2,0.19,Cloudy,-0.9474042892438845,-0.32003923622313857
2021-09-13,26.5,87.5,0.102,8.33,rain,25.9,24.1,18.9,1005.7,39.9,8.2,13.4,0.22,Rain,-0.9527692922168511,-0.30369503751065885
2021-09-14,25.2,94.1,12.165,8.33,rain,21.6,13.0,339.9,1010.0,73.3,8.7,7.5,0.25,Rain,-0.9578523554276669,-0.28726097055059635
2021-09-15,25.5,94.5,30.895,8.33,rain,24.1,11.2,348.2,1011.5,81.0,8.8,8.1,0.29,Rain,-0.9626519747161487,-0.2707418984477642
2021-09-16,26.0,90.5,5.328,8.33,rain,25.6,16.6,100.8,1010.2,77.3,9.3,13.7,0.33,Rain,-0.9671667297977312,-0.2541427094613622
2021-09-17,25.9,90.8,0.169,8.33,rain,23.0,16.6,103.8,1008.8,71.3,9.1,14.6,0.36,Rain,-0.97139528468375,-0.23746831555846842
2021-09-18,24.9,81.1,2.968,4.17,rain,28.4,16.6,130.4,1009.1,60.2,9.4,18.0,0.4,Rain,-0.9753363880767837,-0.2207236509605022
2021-09-19,24.8,76.3,0.0,0.0,noprecip,27.4,18.4,125.8,1009.3,36.2,10.1,20.7,0.44,Cloudy,-0.9789888737409319,-0.20391367068311472
2021-09-20,25.1,83.0,0.063,4.17,rain,19.4,18.4,344.8,1009.9,49.2,8.9,17.2,0.47,Rain,-0.9823516608469237,-0.18704334906991657
2021-09-21,23.1,72.8,0.265,8.33,rain,19.4,9.6,81.1,1009.3,48.5,9.7,20.7,0.5,Rain,-0.9854237542919524,-0.17011767832049052
2021-09-22,25.7,88.6,2.001,8.33,rain,25.6,14.8,83.8,1009.1,56.9,9.3,13.3,0.54,Rain,-0.9882042449941422,-0.15314166701312007
2021-09-23,25.1,86.0,0.388,8.33,rain,23.8,20.5,338.2,1011.1,62.7,9.7,12.4,0.57,Rain,-0.9906923101615609,-0.13612033862266704
2021-09-24,25.5,95.5,17.363,12.5,rain,26.3,9.4,8.2,1011.5,63.5,8.9,6.5,0.6,Rain,-0.9928872135356962,-0.11905873003404988
2021-09-25,24.8,93.8,89.029,16.67,rain,46.4,27.7,0.7,1011.3,84.0,8.7,8.3,0.64,Rain,-0.994788305609327,-0.10196189005174576
2021-09-26,25.2,94.4,34.873,16.67,rain,35.3,14.8,270.1,1011.7,65.9,9.7,9.9,0.67,Rain,-0.9963950238187231,-0.08483487790576538
2021-09-27,24.2,84.6,5.454,12.5,rain,25.2,9.4,289.0,1011.2,58.5,9.7,13.0,0.7,Rain,-0.9977068927101168,-0.06768276175455162
2021-09-28,23.6,75.8,0.0,0.0,noprecip,17.6,14.8,186.4,1009.7,22.0,10.1,20.2,0.73,Cloudy,-0.9987235240803972,-0.050510617185222886
2021-09-29,24.4,77.4,0.0,0.0,noprecip,15.1,14.8,109.2,1008.3,28.2,8.5,21.0,0.75,Cloudy,-0.9994446170919858,-0.033323525711631344
2021-09-30,24.6,76.2,0.1,4.17,rain,20.5,14.8,111.4,1008.3,21.1,8.5,20.5,0.8,Rain,-0.9998699583618592,-0.016126573270657762
2021-10-01,25.2,78.5,0.6,8.33,rain,19.4,14.8,113.9,1008.4,34.3,8.9,17.6,0.83,Rain,-0.9999994220246925,0.001075151282798226
2021-10-02,25.5,94.1,7.9,41.67,rain,31.7,14.8,354.5,1009.5,47.1,7.9,10.9,0.86,Rain,-0.999832969770105,0.018276557681691223
2021-10-03,25.0,84.6,0.1,4.17,rain,23.8,14.8,112.0,1010.1,24.7,7.3,19.7,0.89,Rain,-0.9993706508539969,0.03547255575312556
2021-10-04,25.4,89.4,8.013,12.5,rain,22.0,24.1,321.8,1011.1,40.3,9.0,19.1,0.93,Rain,-0.9986126020839734,0.052658056924614005
2021-10-05,23.8,77.0,0.246,16.67,rain,28.1,14.8,86.5,1010.8,66.1,10.1,12.6,0.96,Rain,-0.9975590477788613,0.06982797572987089
2021-10-06,24.4,77.7,0.105,8.33,rain,26.6,9.7,315.7,1007.8,34.6,8.9,19.5,0.0,Rain,-0.9962102997023297,0.0869772313136861
2021-10-07,24.3,76.6,0.2,8.33,rain,29.9,13.0,324.4,1005.2,25.0,9.5,19.1,0.03,Rain,-0.9945667569706337,0.1041007489354256
2021-10-08,21.1,60.7,0.0,0.0,noprecip,34.6,20.5,346.8,1004.2,60.0,10.2,16.6,0.06,Cloudy,-0.9926289059345095,0.121193461470736
2021-10-09,21.9,78.2,9.158,12.5,rain,34.2,14.8,340.1,1004.2,63.5,9.6,4.0,0.1,Rain,-0.9903973200352558,0.1382503109109819
2021-10-10,23.7,98.6,86.441,25.0,rain,50.4,20.5,318.6,1002.9,97.5,7.9,1.8,0.13,Rain,-0.9878726596350429,0.15526624985999563
2021-10-11,22.8,96.1,103.283,16.67,rain,42.5,22.3,15.1,1008.0,93.3,7.9,2.0,0.17,Rain,-0.9850556718215013,0.172236243027682
2021-10-12,17.9,66.1,0.0,0.0,noprecip,42.8,20.8,1.7,1009.4,45.4,11.6,19.1,0.2,Cloudy,-0.981947190186646,0.18915526872004093
2021-10-13,19.2,74.6,5.116,8.33,rain,67.3,18.4,340.7,1005.9,96.9,9.8,8.0,0.25,Rain,-0.9785481345802031,0.20601832032517084
2021-10-14,21.0,90.1,13.095,25.0,rain,67.3,24.1,6.8,1006.0,92.5,9.8,2.4,0.27,Rain,-0.9748595108374125,0.22282040779479959
2021-10-15,21.2,98.8,33.254,16.67,rain,36.7,14.8,333.0,1011.1,99.5,8.2,2.4,0.31,Rain,-0.9708824104813836,0.23955655912092708
2021-10-16,20.1,92.8,51.516,16.67,rain,36.4,20.5,347.0,1016.5,96.9,9.4,2.6,0.34,Rain,-0.9666180104000972,0.2562218218071163
2021-10-17,15.8,71.9,3.074,8.33,rain,44.6,22.3,1.5,1019.9,74.2,10.0,11.2,0.38,Rain,-0.9620675724981452,0.27281126433401914
2021-10-18,18.4,95.3,14.862,12.5,rain,26.6,11.2,336.9,1018.9,99.2,7.8,2.5,0.41,Rain,-0.957232443323312,0.28931997761869527
2021-10-19,21.2,95.7,2.99,8.33,rain,31.0,9.4,51.7,1017.4,97.7,8.9,6.7,0.45,Rain,-0.9521140536681102,0.3057430764672831
2021-10-20,23.9,88.1,0.0,0.0,noprecip,29.2,16.6,119.3,1013.8,72.0,8.1,16.1,0.5,Cloudy,-0.9467139181463862,0.3220757010206104
2021-10-21,20.5,88.3,12.0,25.0,rain,55.4,33.5,37.2,1015.2,92.6,8.4,7.6,0.52,Rain,-0.9410336347451197,0.3383130181923076
2021-10-22,14.4,70.8,0.004,4.17,rain,32.4,18.4,22.5,1020.8,93.7,10.4,5.4,0.55,Rain,-0.9350748843515574,0.3544502230989869
2021-10-23,13.7,65.0,0.0,0.0,noprecip,26.6,14.8,1.0,1021.4,60.9,11.2,12.6,0.58,Cloudy,-0.9288394302558068,0.3704825404820963
2021-10-24,15.1,68.9,0.0,0.0,noprecip,29.9,13.0,338.3,1020.3,31.3,9.6,16.7,0.62,Cloudy,-0.9223291176290545,0.3864052261209853
2021-10-25,16.5,74.0,0.0,0.0,noprecip,23.0,16.6,6.3,1017.2,9.3,9.9,19.2,0.65,Clear,-0.9155458729775467,0.40221356823680365
2021-10-26,18.1,77.0,0.0,0.0,noprecip,16.6,11.2,59.0,1015.7,17.4,6.8,14.0,0.68,Clear,-0.9084917035725082,0.41790288888678667
2021-10-27,18.3,71.1,0.0,0.0,noprecip,26.3,13.0,10.4,1016.4,24.3,7.4,17.6,0.72,Cloudy,-0.9011686968561569,0.4334685453485363
2021-10-28,19.6,84.5,40.62,12.5,rain,23.0,13.0,346.5,1017.3,84.7,6.6,2.6,0.75,Rain,-0.8935790198239952,0.4489059314938798
2021-10-29,21.4,98.7,18.031,16.67,rain,29.5,9.4,342.8,1017.7,96.5,7.5,3.7,0.75,Rain,-0.8857249183835637,0.4642104791518923
2021-10-30,19.8,98.0,34.654,12.5,rain,21.2,18.4,359.3,1018.7,100.0,8.6,1.8,0.81,Rain,-0.8776087166898392,0.4793776594606945
2021-10-31,20.3,97.7,1.0,12.5,rain,20.2,9.4,3.4,1017.6,95.9,9.2,3.1,0.85,Rain,-0.8692328164574792,0.49440298420761813
2021-11-01,20.8,97.6,4.968,12.5,rain,20.5,13.0,8.3,1017.5,93.4,8.9,2.6,0.88,Rain,-0.8605996962501181,0.5092820071573356
2021-11-02,21.4,97.7,3.958,8.33,rain,27.7,13.0,7.1,1017.3,98.1,8.4,3.5,0.91,Rain,-0.8517119107469189,0.5240103253675756
2021-11-03,22.0,92.1,0.099,4.17,rain,15.1,13.0,54.2,1015.4,77.5,9.0,8.3,0.95,Rain,-0.8425720899866032,0.5385835804920232
2021-11-04,22.5,81.7,0.0,0.0,noprecip,27.0,18.4,128.3,1012.5,42.6,9.4,12.0,0.98,Cloudy,-0.8331829385891785,0.5529974600700271
2021-11-05,23.5,84.7,0.0,0.0,noprecip,28.8,16.6,133.3,1010.2,60.8,10.6,14.7,0.0,Cloudy,-0.8235472349556007,0.5672476988027229
2021-11-06,24.5,89.5,0.0,0.0,noprecip,23.4,14.8,126.9,1008.0,71.0,8.3,12.4,0.05,Cloudy,-0.8136678304455991,0.5813300798152042
2021-11-07,24.8,89.4,0.032,4.17,rain,47.5,14.8,104.4,1011.0,69.0,8.8,12.7,0.08,Rain,-0.8035476485339116,0.5952404359043674
2021-11-08,12.7,62.7,0.618,8.33,rain,38.9,33.5,2.0,1019.9,90.6,10.0,4.1,0.11,Rain,-0.7931896839451843,0.6089746507720486
2021-11-09,8.6,49.2,0.0,0.0,noprecip,25.6,14.8,14.0,1020.3,42.5,10.0,16.7,0.15,Cloudy,-0.7825970017677834,0.6225286602431057
2021-11-10,8.5,46.8,0.0,0.0,noprecip,25.2,14.1,0.5,1020.1,33.0,10.0,17.1,0.18,Cloudy,-0.7717727365467837,0.6358984534680745
2021-11-11,12.8,64.0,0.0,0.0,noprecip,17.6,9.6,22.0,1017.3,25.7,9.7,18.4,0.25,Cloudy,-0.7607200913564104,0.6490800741100398
2021-11-12,13.4,59.4,0.0,0.0,noprecip,27.7,18.4,356.1,1019.2,76.2,9.9,10.4,0.25,Cloudy,-0.7494423368521953,0.6620696215153815
2021-11-13,12.0,56.6,0.0,0.0,noprecip,27.0,16.6,341.1,1019.5,51.2,10.2,13.5,0.29,Cloudy,-0.7379428103031386,0.6748632518680403
2021-11-14,14.2,67.6,0.0,0.0,noprecip,19.8,13.0,350.7,1017.8,19.1,9.2,17.0,0.32,Clear,-0.7262249146041543,0.6874571793269664
2021-11-15,16.5,73.0,0.0,0.0,noprecip,16.9,16.6,101.8,1015.7,53.5,7.9,12.7,0.36,Cloudy,-0.7142921172691032,0.699847677146407
2021-11-16,18.9,86.0,0.099,4.17,rain,13.3,9.4,353.9,1015.7,95.4,4.7,3.7,0.39,Rain,-0.7021479494046978,0.7120310787787131
2021-11-17,18.4,85.2,0.396,4.17,rain,36.0,16.6,6.8,1017.3,95.8,6.5,3.0,0.43,Rain,-0.6897960046655887,0.7240037789593305
2021-11-18,13.2,65.2,0.0,0.0,noprecip,21.6,14.8,3.3,1016.0,59.2,9.3,9.5,0.46,Cloudy,-0.6772399381909491,0.7357622347736527
2021-11-19,17.2,83.5,0.0,0.0,noprecip,27.0,13.0,73.0,1010.6,84.8,5.4,11.9,0.5,Cloudy,-0.6644834655228552,0.7473029667054297
2021-11-20,21.0,88.7,0.792,8.33,rain,29.5,11.2,176.4,1009.0,87.4,4.6,7.5,0.53,Rain,-0.6515303615068021,0.75862255966641
2021-11-21,22.8,82.0,0.099,4.17,rain,40.3,14.8,138.9,1011.7,65.7,8.0,12.0,0.56,Rain,-0.6383844591746642,0.769717664006921
2021-11-22,14.4,68.1,1.211,8.33,rain,46.4,27.7,19.9,1018.0,84.3,9.4,4.4,0.59,Rain,-0.6250496486104377,0.7805849965070866
2021-11-23,9.5,57.2,0.0,0.0,noprecip,28.8,20.5,10.0,1022.1,84.9,10.0,8.7,0.63,Cloudy,-0.6115298757991053,0.7912213413483807
2021-11-24,10.6,60.6,0.0,0.0,noprecip,25.6,19.3,347.4,1021.8,81.1,10.0,9.5,0.66,Cloudy,-0.5978291414589552,0.801623551065242
2021-11-25,13.3,75.4,0.0,0.0,noprecip,23.0,9.7,302.6,1019.8,38.5,9.6,14.4,0.7,Cloudy,-0.5839514998576998,0.8117885474764613
2021-11-26,14.7,74.3,0.3,12.5,rain,22.0,13.0,315.4,1019.3,25.9,8.4,14.0,0.73,Rain,-0.5699010576127624,0.821713322596059
2021-11-27,13.5,65.2,0.0,0.0,noprecip,25.2,14.8,7.7,1020.2,23.2,9.5,15.7,0.75,Cloudy,-0.5556819724760489,0.8313949395234058
2021-11-28,14.3,70.7,0.0,0.0,noprecip,20.9,10.0,325.2,1019.7,29.9,9.5,16.8,0.8,Cloudy,-0.5412984521036173,0.8408305333122887
2021-11-29,15.4,70.4,0.0,0.0,noprecip,19.1,9.9,336.6,1018.1,43.3,9.8,15.7,0.83,Cloudy,-0.5267547528105542,0.8500173118187018
2021-11-30,12.9,58.5,0.0,0.0,noprecip,36.4,22.3,358.1,1020.7,45.1,9.6,12.1,0.86,Cloudy,-0.5120551783114646,0.8589525565270845
2021-12-01,10.4,56.5,0.0,0.0,noprecip,28.8,14.8,16.6,1021.9,33.0,9.7,17.5,0.9,Cloudy,-0.4972040784469378,0.8676336233547726
2021-12-02,8.3,60.8,0.0,0.0,noprecip,24.5,13.0,2.9,1022.6,15.4,10.8,17.1,0.93,Clear,-0.4822058478963526,0.8760579434344281
2021-12-03,10.8,70.6,0.0,0.0,noprecip,23.8,13.0,332.9,1022.5,8.1,8.8,17.6,0.96,Clear,-0.46706492487743034,0.8842230238742036
2021-12-04,9.4,64.8,0.0,0.0,noprecip,21.2,7.6,341.9,1022.0,3.5,8.6,17.2,0.0,Clear,-0.451785789832884,0.8921264484954345
2021-12-05,10.8,67.6,0.0,0.0,noprecip,23.8,12.1,319.2,1021.7,0.2,7.5,16.6,0.03,Clear,-0.4363729641045924,0.8997658785476209
2021-12-06,11.3,69.5,0.0,0.0,noprecip,22.7,11.2,355.7,1020.9,0.3,9.1,16.9,0.06,Clear,-0.42083100859565564,0.9071390534005044
2021-12-07,10.7,67.4,0.0,0.0,noprecip,16.6,11.2,96.1,1020.8,0.0,8.7,16.7,0.1,Clear,-0.4051645224207563,0.9142437912130223
2021-12-08,13.4,73.6,0.1,4.17,rain,16.9,7.6,336.6,1021.4,47.9,8.1,12.6,0.13,Rain,-0.3893781415452015,0.9210779895789526
2021-12-09,16.0,79.9,0.7,20.83,rain,22.7,11.2,302.0,1022.4,70.2,6.7,5.7,0.16,Rain,-0.37347653741307074,0.9276396261490467
2021-12-10,17.3,81.5,0.0,0.0,noprecip,23.4,16.6,132.0,1019.7,33.7,7.0,10.1,0.2,Cloudy,-0.3574644155648614,0.9339267592294762
2021-12-11,17.1,78.1,0.0,0.0,noprecip,18.4,14.8,120.2,1019.8,37.8,6.3,8.5,0.25,Cloudy,-0.34134651424503615,0.9399375283564133
2021-12-12,16.4,76.9,0.001,4.17,rain,38.2,22.3,12.3,1021.8,43.5,6.3,12.6,0.27,Rain,-0.3251276029999093,0.9456701548465688
2021-12-13,11.1,63.4,0.0,0.0,noprecip,25.2,18.4,6.6,1022.5,53.3,9.9,10.8,0.3,Cloudy,-0.30881248126625377,0.9511229423235357
2021-12-14,13.7,76.7,0.0,0.0,noprecip,22.0,11.2,65.2,1018.1,20.4,7.8,15.0,0.33,Cloudy,-0.29240597695107734,0.9562942772197719
2021-12-15,17.3,91.0,0.0,0.0,noprecip,23.4,9.4,76.3,1014.9,47.9,4.3,10.5,0.37,Cloudy,-0.27591294500296043,0.9611826292540837
2021-12-16,18.3,83.5,0.1,4.17,rain,12.2,7.6,325.6,1015.3,32.5,4.6,6.3,0.4,Rain,-0.2593382659754056,0.9657865518844574
2021-12-17,16.3,72.1,0.0,0.0,noprecip,32.0,18.4,10.6,1019.3,43.1,8.0,8.2,0.43,Cloudy,-0.2426868445825954,0.9701046827361175
2021-12-18,9.6,54.1,0.0,0.0,noprecip,29.5,18.4,19.0,1022.5,44.8,10.0,12.3,0.47,Cloudy,-0.22596360824801906,0.974135744004672
2021-12-19,7.7,51.1,0.0,0.0,noprecip,30.2,20.5,357.1,1021.9,48.7,10.0,13.4,0.5,Cloudy,-0.20917350564635637,0.9778785428342386
2021-12-20,11.0,59.6,0.0,0.0,noprecip,20.5,16.6,36.7,1017.8,92.2,10.0,6.9,0.53,Cloudy,-0.19232150523909483,0.9813319716704275
2021-12-21,12.6,67.9,0.0,0.0,noprecip,24.8,13.0,339.2,1017.4,42.0,9.3,14.4,0.57,Cloudy,-0.17541259380427843,0.9844950085880858
2021-12-22,13.5,72.2,0.0,0.0,noprecip,17.3,16.6,84.2,1016.9,18.4,7.2,15.0,0.6,Clear,-0.15845177496083632,0.9873667175937016
2021-12-23,14.2,72.8,0.0,0.0,noprecip,22.3,13.0,121.9,1015.7,5.6,6.6,15.5,0.64,Clear,-0.14144406768794202,0.9899462489023779
2021-12-24,16.6,81.2,0.3,12.5,rain,13.7,13.0,51.6,1016.3,47.3,4.8,7.7,0.67,Rain,-0.12439450483979998,0.9922328391893008
2021-12-25,17.7,82.3,2.2,33.33,rain,27.0,14.8,70.6,1018.9,39.6,5.3,7.0,0.71,Rain,-0.10730813165636247,0.9942258118156161
2021-12-26,14.1,77.0,1.2,16.67,rain,38.2,22.3,49.0,1022.5,75.6,7.5,3.1,0.74,Rain,-0.09019000427034513,0.9959245770286599
2021-12-27,7.9,69.7,0.011,4.17,rain,27.0,24.1,30.6,1026.7,97.0,10.0,3.0,0.75,Rain,-0.07304518821104743,0.9973286321364752
2021-12-28,9.0,72.4,0.0,0.0,noprecip,18.4,13.0,12.1,1024.8,85.8,9.6,6.6,0.81,Cloudy,-0.05587875690537313,0.9984375616565666
2021-12-29,11.3,77.6,0.1,4.17,rain,20.2,14.8,17.1,1024.2,99.0,9.5,4.1,0.84,Rain,-0.03869579017652689,0.9992510374388481
2021-12-30,10.4,69.6,0.004,8.33,rain,23.0,16.6,6.8,1025.8,98.1,10.0,5.1,0.88,Rain,-0.021501372740813793,0.999768818762748
2021-12-31,12.7,85.3,0.397,8.33,rain,18.4,14.8,12.3,1025.0,86.6,8.3,4.7,0.91,Rain,-0.004300592702981974,0.9999907524084426
2022-01-01,12.9,80.8,0.0,0.0,noprecip,22.0,14.8,8.6,1024.3,87.3,9.4,6.0,0.95,Cloudy,0.017201575418260506,0.9998520419557735
2022-01-02,12.5,73.7,0.0,0.0,noprecip,18.7,11.2,358.0,1022.8,61.2,8.9,13.0,0.98,Cloudy,0.03439806061360801,0.9994082116062598
2022-01-03,13.9,84.7,0.0,0.0,noprecip,18.7,7.6,337.3,1020.3,57.7,5.0,10.1,0.0,Cloudy,0.051584366869408364,0.9986686402879997
2022-01-04,15.4,75.4,0.0,0.0,noprecip,20.9,20.5,123.6,1017.7,55.2,6.6,8.8,0.05,Cloudy,0.06875540848113941,0.9976335468520451
2022-01-05,17.3,83.2,0.4,12.5,rain,16.9,14.8,105.8,1016.2,45.9,6.0,6.1,0.08,Rain,0.08590610426133272,0.9963032375991965
2022-01-06,17.9,81.2,0.9,20.83,rain,23.8,17.2,121.5,1017.1,44.4,7.5,7.1,0.11,Rain,0.10303137904317879,0.9946781061893646
2022-01-07,16.9,77.9,1.6,37.5,rain,35.3,22.3,127.4,1019.1,71.1,8.2,7.0,0.15,Rain,0.1201261651823505,0.9927586335250793
2022-01-08,16.3,80.0,0.7,20.83,rain,30.2,20.5,100.7,1017.9,85.4,7.2,4.3,0.18,Rain,0.13718540405660057,0.9905453876091833
2022-01-09,12.5,85.8,1.882,12.5,rain,24.1,20.5,28.3,1017.7,96.8,8.3,2.7,0.21,Rain,0.1542040475626894,0.988039023376751
2022-01-10,13.2,91.9,0.302,8.33,rain,24.1,14.8,17.0,1017.1,99.5,6.1,4.2,0.25,Rain,0.17117705961019986,0.985240282501282
2022-01-11,10.2,63.3,1.011,4.17,rain,24.5,18.4,20.2,1020.9,30.8,10.0,9.9,0.28,Rain,0.18809941761179758,0.9821499931752291
2022-01-12,12.8,77.0,0.0,0.0,noprecip,21.2,13.0,98.9,1019.3,82.6,8.5,10.6,0.31,Cloudy,0.20496611396949532,0.9787690698649216
2022-01-13,12.5,80.0,0.208,4.17,rain,19.4,18.4,25.0,1021.0,89.9,8.4,3.2,0.34,Rain,0.22177215755648186,0.975098513039961
2022-01-14,13.1,80.3,0.0,0.0,noprecip,17.3,9.4,62.2,1018.7,60.0,5.8,8.0,0.38,Cloudy,0.23851257519407648,0.9711394088771653
2022-01-15,16.0,87.8,0.1,4.17,rain,20.9,9.9,305.2,1017.2,57.9,4.0,6.8,0.41,Rain,0.2551824131233728,0.9668929289391521
2022-01-16,17.2,87.0,0.199,8.33,rain,43.9,24.1,38.8,1017.7,69.7,5.7,10.5,0.44,Rain,0.2717767384711357,0.9623603298276545
2022-01-17,12.2,84.9,22.904,16.67,rain,23.4,20.5,9.4,1021.6,77.2,9.7,2.1,0.47,Rain,0.2882906407095177,0.9575429528116719
2022-01-18,11.1,67.7,0.001,4.17,rain,23.8,14.8,351.7,1021.7,19.5,9.3,10.5,0.5,Rain,0.3047192331091634,0.9524422234305676
2022-01-19,11.9,72.9,0.0,0.0,noprecip,16.9,13.0,55.0,1019.4,23.3,8.4,14.8,0.54,Cloudy,0.321057654185271,0.9470596510722283
2022-01-20,13.9,84.7,2.625,12.5,rain,29.9,27.7,98.5,1017.0,73.2,8.1,10.5,0.58,Rain,0.3373010691361842,0.9413968285264122
2022-01-21,15.3,94.2,6.97,12.5,rain,22.3,11.2,31.3,1015.5,95.0,4.5,2.5,0.61,Rain,0.3534446712740877,0.9354554315134164
2022-01-22,17.3,93.3,5.486,4.17,rain,16.9,11.2,88.4,1011.1,94.9,5.2,5.9,0.65,Rain,0.3694836834473831,0.9292372181882051
2022-01-23,18.7,89.4,0.199,8.33,rain,16.2,11.2,191.5,1010.6,80.3,4.2,8.1,0.68,Rain,0.38541335945432564,0.9227440286201427
2022-01-24,19.7,84.5,0.6,16.67,rain,26.3,18.4,133.1,1011.6,67.2,6.5,12.5,0.72,Rain,0.4012289854475009,0.9159777842484877
2022-01-25,18.8,89.0,0.003,4.17,rain,30.6,20.5,127.0,1013.8,92.4,7.7,5.3,0.75,Rain,0.4169258813287287,0.908940487313808
