datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,moonphase,conditions
2023-01-14,32.0,19.7,24.3,31.1,19.7,24.3,17.9,71.2,0.0,0.0,noprecip,28.8,14.8,56.4,1006.1,35.4,9.6,200.1,17.3,0.74,Partially cloudy
2023-01-15,22.5,15.0,19.7,22.5,15.0,19.7,14.7,74.0,0.006,4.17,rain,38.9,29.5,56.6,1012.8,82.0,8.1,45.4,4.0,0.75,"Rain, Partially cloudy"
2023-01-16,15.4,12.0,13.8,15.4,12.0,13.8,3.6,50.4,0.0,0.0,noprecip,31.7,20.5,38.1,1021.8,99.0,10.0,55.2,4.7,0.81,Overcast
2023-01-17,14.0,11.9,12.8,14.0,11.9,12.8,5.4,61.1,0.0,0.0,noprecip,25.9,18.4,20.8,1024.1,100.0,10.0,85.6,7.4,0.84,Overcast
2023-01-18,17.0,13.0,14.7,17.0,13.0,14.7,5.8,56.0,0.0,0.0,noprecip,27.7,14.8,6.4,1025.1,94.6,9.6,116.6,10.0,0.88,Overcast
2023-01-19,16.7,14.0,15.1,16.7,14.0,15.1,7.5,61.2,0.0,0.0,noprecip,18.7,14.8,37.4,1023.2,100.0,9.5,127.1,11.0,0.91,Overcast
2023-01-20,18.0,14.0,15.7,18.0,14.0,15.7,9.2,66.4,0.0,0.0,noprecip,18.0,9.4,323.1,1021.9,98.2,7.9,121.3,10.4,0.94,Overcast
2023-01-21,23.0,12.0,17.5,23.0,12.0,17.5,11.3,68.7,0.0,0.0,noprecip,25.2,14.8,133.1,1017.7,66.9,7.0,177.8,15.4,0.98,Partially cloudy
2023-01-22,21.0,14.9,17.7,21.0,14.9,17.7,14.4,81.6,0.0,0.0,noprecip,15.1,9.4,75.9,1015.0,85.6,4.5,105.0,8.9,0.0,Partially cloudy
2023-01-23,23.1,17.0,19.9,23.1,17.0,19.9,15.7,76.9,1.0,33.33,rain,34.2,25.9,75.2,1015.3,90.3,7.2,88.5,7.6,0.04,"Rain, Overcast"
2023-01-24,20.1,13.0,17.0,20.1,13.0,17.0,5.1,46.1,0.8,12.5,rain,45.0,29.5,16.4,1025.4,67.1,10.3,126.7,10.8,0.08,"Rain, Partially cloudy"
2023-01-25,19.0,7.0,14.0,19.0,5.2,13.8,4.2,54.7,0.0,0.0,noprecip,24.8,16.6,112.6,1021.3,8.0,9.8,222.6,19.3,0.11,Clear
2023-01-26,18.5,12.0,15.1,18.5,12.0,15.1,11.0,77.3,0.3,8.33,rain,23.4,13.0,50.4,1016.9,90.9,7.1,124.6,10.7,0.15,"Rain, Overcast"
2023-01-27,17.0,14.0,15.4,17.0,14.0,15.4,7.1,60.3,3.682,8.33,rain,37.1,25.9,10.6,1024.1,80.7,8.9,48.4,4.2,0.18,"Rain, Partially cloudy"
2023-01-28,19.4,12.0,15.3,19.4,12.0,15.3,0.9,39.8,0.0,0.0,noprecip,31.0,16.6,50.2,1024.4,21.0,11.2,219.9,19.0,0.25,Partially cloudy
2023-01-29,21.0,8.7,14.4,21.0,8.7,14.4,2.5,51.0,0.0,0.0,noprecip,25.6,9.4,10.8,1024.4,7.8,11.0,225.5,19.4,0.25,Clear
2023-01-30,22.0,8.0,15.2,22.0,8.0,15.2,5.5,56.5,0.0,0.0,noprecip,23.4,14.8,113.7,1021.4,3.4,7.6,226.6,19.5,0.28,Clear
2023-01-31,23.0,10.0,16.3,23.0,9.1,16.3,8.6,62.7,0.0,0.0,noprecip,29.2,18.4,113.4,1015.2,1.4,8.4,225.6,19.5,0.31,Clear
2023-02-01,22.5,13.9,18.4,22.5,13.9,18.4,14.5,79.1,0.0,0.0,noprecip,23.0,16.6,121.9,1012.9,75.7,6.3,159.4,13.8,0.35,Partially cloudy
2023-02-02,23.0,19.0,20.8,23.0,19.0,20.8,18.1,84.8,3.0,54.17,rain,13.0,9.4,154.3,1015.5,96.1,6.6,45.6,3.8,0.38,"Rain, Overcast"
2023-02-03,22.0,19.7,20.4,22.0,19.7,20.4,19.6,95.1,5.099,16.67,rain,15.5,13.0,146.4,1015.5,94.5,3.4,19.1,1.7,0.41,"Rain, Overcast"
2023-02-04,22.0,19.0,20.4,22.0,19.0,20.4,19.4,94.2,1.592,12.5,rain,20.5,16.6,135.7,1013.1,99.2,4.8,38.0,3.4,0.45,"Rain, Overcast"
2023-02-05,23.8,19.7,20.8,23.8,19.7,20.8,19.9,94.6,5.177,8.33,rain,27.7,18.4,123.4,1011.8,95.6,5.6,34.2,2.9,0.48,"Rain, Overcast"
2023-02-06,21.0,19.6,20.4,21.0,19.6,20.4,19.5,94.7,0.596,4.17,rain,26.6,24.1,129.7,1011.1,100.0,4.8,42.7,3.7,0.5,"Rain, Overcast"
2023-02-07,22.0,19.7,20.7,22.0,19.7,20.7,20.2,97.2,1.392,8.33,rain,29.9,13.0,121.7,1011.8,98.9,3.0,46.6,4.0,0.55,"Rain, Overcast"
2023-02-08,22.1,20.2,21.2,22.1,20.2,21.2,20.4,95.4,2.203,12.5,rain,32.4,18.4,132.9,1011.8,99.0,3.8,46.3,4.0,0.58,"Rain, Overcast"
2023-02-09,24.0,21.0,22.3,24.0,21.0,22.3,21.3,94.1,0.964,8.33,rain,29.5,16.6,131.8,1012.3,99.5,4.9,66.1,5.7,0.62,"Rain, Overcast"
2023-02-10,24.0,21.0,22.5,24.0,21.0,22.5,21.0,91.4,0.396,4.17,rain,38.2,20.5,125.0,1011.6,98.6,6.2,58.5,5.1,0.65,"Rain, Overcast"
2023-02-11,25.2,22.0,23.1,25.2,22.0,23.1,21.5,91.0,0.104,12.5,rain,41.8,20.5,131.6,1008.9,98.5,6.2,131.0,11.2,0.69,"Rain, Overcast"
2023-02-12,27.1,22.0,24.3,29.3,22.0,24.6,21.7,85.8,0.0,0.0,noprecip,33.5,22.3,120.6,1008.2,88.4,7.8,203.4,17.6,0.72,Partially cloudy
2023-02-13,29.0,22.0,24.9,31.4,22.0,25.5,21.8,83.9,0.099,4.17,rain,34.9,16.6,116.9,1010.2,74.4,6.6,182.5,15.8,0.75,"Rain, Partially cloudy"
2023-02-14,24.0,17.0,19.2,24.0,17.0,19.2,13.0,68.1,1.098,8.33,rain,33.1,27.7,46.4,1017.7,99.9,9.9,45.1,3.9,0.79,"Rain, Overcast"
2023-02-15,17.5,16.0,17.0,17.5,16.0,17.0,9.0,59.4,0.0,0.0,noprecip,26.6,18.4,36.5,1022.7,100.0,10.0,73.5,6.6,0.82,Overcast
2023-02-16,18.1,16.0,16.9,18.1,16.0,16.9,10.8,68.0,0.0,0.0,noprecip,18.4,11.2,18.1,1023.5,100.0,9.5,75.1,6.6,0.86,Overcast
2023-02-17,20.1,16.0,17.9,20.1,16.0,17.9,13.8,77.0,0.0,0.0,noprecip,20.2,10.6,80.2,1019.9,96.4,6.3,147.1,12.8,0.89,Overcast
2023-02-18,23.0,17.0,20.3,23.0,17.0,20.3,16.4,79.0,0.0,0.0,noprecip,18.4,13.0,128.4,1016.7,90.5,7.0,97.3,8.3,0.93,Overcast
2023-02-19,23.0,19.0,20.4,23.0,19.0,20.4,17.4,83.3,1.088,4.17,rain,38.2,16.6,347.3,1019.0,82.1,6.2,78.8,6.9,0.96,"Rain, Partially cloudy"
2023-02-20,24.1,18.8,21.0,24.1,18.8,21.0,13.3,61.8,0.0,0.0,noprecip,19.8,16.6,29.6,1018.7,78.4,9.7,160.6,13.9,0.0,Partially cloudy
2023-02-21,23.3,18.7,20.9,23.3,18.7,20.9,15.5,71.9,0.3,12.5,rain,30.2,14.8,143.0,1019.6,57.2,7.4,139.3,11.9,0.03,"Rain, Partially cloudy"
2023-02-22,23.0,19.0,20.6,23.0,19.0,20.6,15.0,70.8,0.0,0.0,noprecip,33.8,16.6,143.3,1019.6,80.6,9.2,131.0,11.4,0.06,Partially cloudy
2023-02-23,23.4,17.7,20.4,23.4,17.7,20.4,16.1,76.7,0.0,0.0,rain,25.2,16.6,131.4,1016.8,76.7,8.5,117.1,10.3,0.1,Partially cloudy
2023-02-24,21.0,18.0,19.2,21.0,18.0,19.2,15.1,77.9,0.499,4.17,rain,32.0,20.5,52.8,1020.1,97.5,8.1,43.8,3.6,0.13,"Rain, Overcast"
2023-02-25,25.0,16.0,19.8,25.0,16.0,19.8,8.5,49.9,0.0,0.0,noprecip,33.8,18.4,20.8,1026.1,36.1,11.3,196.5,17.0,0.16,Partially cloudy
2023-02-26,23.0,13.4,17.8,23.0,13.4,17.8,8.5,58.6,0.0,0.0,noprecip,31.0,14.8,72.4,1028.2,0.7,9.4,254.7,22.0,0.19,Clear
2023-02-27,23.0,11.7,18.1,23.0,11.7,18.1,10.3,63.4,0.0,0.0,noprecip,23.8,13.0,123.6,1025.6,9.7,8.3,253.7,21.9,0.25,Clear
2023-02-28,23.7,14.0,19.1,23.7,14.0,19.1,13.5,71.7,0.0,0.0,noprecip,27.0,16.6,129.8,1021.9,37.2,7.6,167.7,14.5,0.26,Partially cloudy
2023-03-01,21.0,16.7,19.0,21.0,16.7,19.0,16.1,84.0,0.1,4.17,rain,16.9,9.4,96.8,1021.6,81.4,5.4,89.7,7.7,0.29,"Rain, Partially cloudy"
2023-03-02,27.0,18.0,22.2,27.3,18.0,22.3,16.0,69.6,0.0,0.0,noprecip,24.5,14.8,141.1,1022.5,55.2,6.7,178.9,15.4,0.33,Partially cloudy
2023-03-03,24.0,17.4,21.2,24.0,17.4,21.2,15.9,72.4,0.001,4.17,rain,20.9,11.2,111.2,1022.9,76.1,6.3,136.7,11.8,0.36,"Rain, Partially cloudy"
2023-03-04,23.1,18.0,20.4,23.1,18.0,20.4,14.5,69.5,0.0,0.0,noprecip,16.6,14.8,22.6,1024.2,81.4,9.4,162.1,14.0,0.39,Partially cloudy
2023-03-05,26.0,16.0,20.8,26.0,16.0,20.8,14.9,71.4,0.1,4.17,rain,26.6,18.4,143.7,1022.0,53.4,6.8,170.0,14.6,0.42,"Rain, Partially cloudy"
2023-03-06,26.0,18.0,21.5,26.0,18.0,21.5,16.2,72.3,0.0,0.0,noprecip,35.3,24.1,122.1,1019.3,50.5,7.2,172.1,14.9,0.46,Partially cloudy
2023-03-07,26.0,19.3,22.0,26.0,19.3,22.0,16.1,69.7,0.2,8.33,rain,29.9,22.3,135.9,1018.2,88.7,9.4,104.3,8.9,0.5,"Rain, Partially cloudy"
2023-03-08,23.7,20.0,21.6,23.7,20.0,21.6,18.4,82.1,0.1,4.17,rain,28.4,18.4,119.9,1018.4,93.7,7.8,124.5,10.7,0.52,"Rain, Overcast"
2023-03-09,29.0,19.0,23.5,29.7,19.0,23.7,18.6,76.1,0.1,4.17,rain,22.0,18.4,110.2,1018.0,48.0,6.2,182.6,15.5,0.56,"Rain, Partially cloudy"
2023-03-10,29.0,20.0,23.3,29.8,20.0,23.5,18.3,75.1,0.0,0.0,noprecip,37.8,22.3,123.0,1014.8,41.8,6.2,207.9,17.9,0.59,Partially cloudy
2023-03-11,22.5,20.7,21.7,22.5,20.7,21.7,19.3,86.4,0.7,20.83,rain,30.6,16.6,117.0,1016.1,90.1,5.3,81.8,7.1,0.63,"Rain, Overcast"
2023-03-12,27.0,20.3,23.3,28.2,20.3,23.4,18.8,77.0,0.099,4.17,rain,45.7,25.9,53.1,1018.7,67.3,6.5,142.8,12.5,0.66,"Rain, Partially cloudy"
2023-03-13,22.0,17.0,19.6,22.0,17.0,19.6,11.6,60.9,0.01,4.17,rain,31.0,22.3,17.6,1021.4,79.6,10.0,79.2,7.0,0.7,"Rain, Partially cloudy"
2023-03-14,26.0,16.0,20.7,26.0,16.0,20.7,14.3,68.7,0.0,0.0,noprecip,37.1,16.6,132.3,1014.2,36.6,8.1,239.7,20.7,0.74,Partially cloudy
2023-03-15,25.0,18.0,21.6,25.0,18.0,21.6,18.9,85.2,0.099,4.17,rain,30.6,18.4,122.5,1014.2,84.3,9.8,111.6,9.7,0.75,"Rain, Partially cloudy"
2023-03-16,28.0,21.0,23.8,29.2,21.0,24.1,19.8,79.2,0.516,8.33,rain,36.7,18.4,142.7,1015.4,81.6,10.7,107.4,9.3,0.81,"Rain, Partially cloudy"
2023-03-17,26.0,21.0,23.5,26.0,21.0,23.5,20.4,83.1,0.0,0.0,rain,33.8,20.5,126.7,1014.1,90.0,8.5,150.1,13.0,0.84,Partially cloudy
2023-03-18,25.0,22.0,23.3,25.0,22.0,23.3,20.2,82.8,0.4,16.67,rain,33.8,18.4,134.2,1012.9,98.2,8.9,90.3,7.8,0.88,"Rain, Overcast"
2023-03-19,27.0,22.0,24.1,28.5,22.0,24.2,20.2,79.7,0.1,4.17,rain,36.7,18.4,133.6,1011.0,94.7,8.8,125.9,10.9,0.91,"Rain, Overcast"
2023-03-20,28.0,23.0,24.9,30.7,23.0,25.5,21.9,83.6,0.1,4.17,rain,32.0,22.3,129.2,1007.9,96.9,8.4,131.3,11.2,0.95,"Rain, Overcast"
2023-03-21,29.3,23.0,25.7,33.2,23.0,26.8,23.1,86.1,0.102,8.33,rain,23.8,20.5,113.4,1005.5,91.8,6.0,202.0,17.4,0.98,"Rain, Overcast"
2023-03-22,34.0,24.0,27.5,40.6,24.0,29.8,23.4,80.1,0.0,0.0,noprecip,26.3,20.5,101.4,1003.2,55.4,6.1,260.2,22.4,0.0,Partially cloudy
2023-03-23,32.5,24.7,27.2,40.0,24.7,29.4,23.6,81.0,0.1,4.17,rain,22.3,20.5,99.5,1003.3,80.5,6.9,268.8,23.2,0.05,"Rain, Partially cloudy"
2023-03-24,30.0,24.7,26.8,34.1,24.7,28.3,23.2,81.1,0.0,0.0,noprecip,29.5,22.3,102.8,1005.8,92.5,6.9,265.0,22.9,0.08,Overcast
2023-03-25,26.2,22.0,25.0,26.2,22.0,25.0,22.9,88.1,1.682,4.17,rain,25.2,20.5,117.6,1009.2,95.4,7.2,73.3,6.5,0.11,"Rain, Overcast"
2023-03-26,21.0,18.0,19.6,21.0,18.0,19.6,16.9,84.6,2.102,12.5,rain,31.7,20.5,48.5,1011.7,99.9,9.2,57.2,5.0,0.14,"Rain, Overcast"
2023-03-27,21.0,17.0,18.8,21.0,17.0,18.8,15.0,79.3,1.137,16.67,rain,26.6,14.8,34.8,1014.8,99.7,9.5,52.7,4.6,0.18,"Rain, Overcast"
2023-03-28,19.8,17.0,18.7,19.8,17.0,18.7,14.1,74.8,0.004,4.17,rain,16.2,16.6,43.5,1016.4,99.1,9.8,53.8,4.6,0.21,"Rain, Overcast"
2023-03-29,22.7,16.0,19.1,22.7,16.0,19.1,15.8,81.8,1.387,8.33,rain,16.9,13.0,45.9,1014.7,95.6,9.7,113.2,9.8,0.25,"Rain, Overcast"
2023-03-30,22.0,17.0,19.4,22.0,17.0,19.4,16.0,81.1,0.735,16.67,rain,16.9,14.8,65.8,1012.4,100.0,9.2,102.3,8.9,0.27,"Rain, Overcast"
2023-03-31,22.0,18.7,20.3,22.0,18.7,20.3,18.6,90.3,1.298,12.5,rain,19.1,7.6,98.1,1011.4,95.6,3.9,82.5,7.2,0.31,"Rain, Overcast"
2023-04-01,22.8,20.0,21.1,22.8,20.0,21.1,20.3,95.3,1.29,12.5,rain,18.0,7.2,101.8,1009.7,95.9,3.4,85.9,7.6,0.34,"Rain, Overcast"
2023-04-02,26.3,22.0,23.8,26.3,22.0,23.8,22.5,92.6,0.401,12.5,rain,31.0,16.6,120.8,1006.9,96.3,5.1,137.1,11.7,0.37,"Rain, Overcast"
2023-04-03,30.0,23.0,25.9,35.1,23.0,27.2,23.4,86.7,0.099,4.17,rain,29.5,20.5,114.6,1005.3,94.8,6.7,226.7,19.8,0.4,"Rain, Overcast"
2023-04-04,30.0,24.0,26.6,35.1,24.0,28.3,23.5,83.8,0.001,4.17,rain,28.8,16.6,106.1,1004.0,95.0,6.7,248.6,21.4,0.44,"Rain, Overcast"
2023-04-05,32.0,25.0,27.5,37.9,25.0,29.5,23.5,80.1,0.0,0.0,noprecip,25.9,20.5,108.2,1004.8,91.8,7.1,282.2,24.5,0.47,Overcast
2023-04-06,32.0,25.0,27.9,37.9,25.0,30.4,23.6,78.7,0.5,12.5,rain,44.6,20.5,110.6,1008.3,93.5,7.3,164.6,14.4,0.5,"Rain, Overcast"
2023-04-07,25.0,21.9,23.8,25.0,21.9,23.8,16.0,62.0,0.0,0.0,rain,22.0,18.4,63.7,1013.8,89.3,9.8,84.8,7.3,0.54,Partially cloudy
2023-04-08,23.0,19.0,20.9,23.0,19.0,20.9,15.7,72.7,0.014,8.33,rain,28.8,22.3,33.0,1018.9,100.0,9.7,46.1,3.9,0.57,"Rain, Overcast"
2023-04-09,20.4,18.0,19.0,20.4,18.0,19.0,16.5,85.4,0.007,4.17,rain,13.3,11.2,65.5,1017.1,99.9,7.2,68.4,5.9,0.61,"Rain, Overcast"
2023-04-10,22.7,18.0,20.4,22.7,18.0,20.4,18.9,91.3,0.597,8.33,rain,14.8,9.4,58.9,1011.8,99.5,4.3,98.2,8.5,0.64,"Rain, Overcast"
2023-04-11,26.0,21.0,22.8,26.0,21.0,22.8,21.5,92.6,0.501,8.33,rain,22.3,9.4,50.7,1009.3,98.5,3.5,111.3,9.6,0.68,"Rain, Overcast"
2023-04-12,26.0,23.0,24.3,26.0,23.0,24.3,23.3,94.4,4.308,8.33,rain,30.2,14.8,125.1,1009.7,96.6,3.7,76.9,6.8,0.72,"Rain, Overcast"
2023-04-13,25.0,23.0,24.0,25.0,23.0,24.0,23.4,96.2,3.032,12.5,rain,43.2,18.4,124.0,1008.7,98.9,3.2,103.3,8.9,0.75,"Rain, Overcast"
2023-04-14,25.5,23.6,24.4,25.5,23.6,24.4,23.8,96.0,1.996,12.5,rain,29.2,14.8,104.5,1008.2,97.4,2.9,78.9,6.9,0.79,"Rain, Overcast"
2023-04-15,29.0,24.0,25.7,32.7,24.0,26.5,23.3,87.3,9.169,16.67,rain,28.8,14.8,56.0,1010.6,79.4,7.0,65.1,5.6,0.82,"Rain, Partially cloudy"
2023-04-16,30.0,22.0,25.9,33.3,22.0,27.0,21.8,79.2,0.001,4.17,rain,24.5,14.8,145.5,1009.1,50.1,7.6,199.2,17.4,0.86,"Rain, Partially cloudy"
2023-04-17,28.6,23.0,25.5,33.2,23.0,26.9,23.1,86.6,0.0,0.0,rain,31.0,20.5,118.5,1006.9,83.6,6.2,181.5,15.8,0.89,Partially cloudy
2023-04-18,30.6,25.0,27.2,37.5,25.0,29.9,25.0,88.3,0.0,0.0,rain,31.0,18.4,113.2,1004.8,95.8,6.3,243.9,21.0,0.93,Overcast
2023-04-19,32.0,26.0,28.2,39.2,26.0,31.7,24.8,82.3,0.0,0.0,rain,24.1,16.6,111.5,1001.9,86.4,6.5,272.5,23.6,0.97,Partially cloudy
2023-04-20,30.5,25.0,27.7,37.3,25.0,31.0,24.4,82.3,0.0,0.0,rain,25.2,18.4,121.8,1001.0,91.4,6.6,193.7,16.9,0.0,Overcast
2023-04-21,32.0,25.6,28.3,39.2,25.6,32.3,24.8,81.9,0.0,0.0,rain,31.3,20.5,117.8,1001.4,87.5,6.3,234.0,20.2,0.03,Partially cloudy
2023-04-22,31.5,26.0,28.2,39.1,26.0,32.4,25.0,83.4,0.0,0.0,rain,30.2,20.5,112.0,1003.7,85.0,7.5,271.4,23.2,0.07,Partially cloudy
2023-04-23,31.1,27.0,28.4,37.8,30.1,33.1,24.9,82.0,0.0,0.0,rain,32.4,20.5,121.0,1007.8,79.3,8.4,218.8,18.8,0.1,Partially cloudy
2023-04-24,33.0,26.0,28.4,40.6,26.0,32.0,24.8,82.1,12.5,37.5,rain,33.1,24.1,123.8,1010.2,73.7,8.7,140.9,12.3,0.13,"Rain, Partially cloudy"
2023-04-25,27.0,18.0,21.8,30.1,18.0,22.0,19.5,86.8,3.979,4.17,rain,33.1,25.9,57.7,1013.9,92.7,9.5,47.2,3.9,0.16,"Rain, Overcast"
2023-04-26,26.1,20.0,22.8,26.1,20.0,22.8,16.9,71.5,0.6,12.5,rain,19.1,9.4,318.7,1014.2,56.7,9.1,197.4,17.0,0.19,"Rain, Partially cloudy"
2023-04-27,31.0,21.0,25.2,34.6,21.0,26.2,20.4,76.1,0.0,0.0,noprecip,36.4,24.1,114.6,1011.1,37.6,10.0,208.7,18.0,0.23,Partially cloudy
2023-04-28,30.1,24.0,26.6,36.2,24.0,29.0,23.8,84.9,0.021,4.17,rain,37.8,22.3,126.2,1009.8,89.8,8.6,174.3,14.8,0.25,"Rain, Partially cloudy"
2023-04-29,29.0,22.0,25.4,32.0,22.0,26.0,22.2,83.0,53.559,8.33,rain,34.2,18.4,90.0,1011.2,90.1,9.0,109.0,9.3,0.29,"Rain, Overcast"
2023-04-30,25.5,21.0,23.5,25.5,21.0,23.5,18.0,72.2,0.506,8.33,rain,19.4,13.0,40.2,1013.2,80.4,10.0,217.2,18.8,0.32,"Rain, Partially cloudy"
2023-05-01,30.0,22.0,25.5,31.9,22.0,26.2,19.7,71.3,0.0,0.0,noprecip,28.1,18.4,110.2,1011.7,50.4,9.6,221.3,19.3,0.35,Partially cloudy
2023-05-02,31.0,22.0,26.0,35.5,22.0,27.3,22.0,79.7,0.0,0.0,rain,37.1,18.4,135.7,1011.3,69.7,9.3,186.8,16.0,0.39,Partially cloudy
2023-05-03,32.0,25.0,28.0,37.9,25.0,31.2,24.1,80.3,0.1,4.17,rain,42.8,25.9,137.1,1009.4,73.2,8.9,196.8,16.9,0.42,"Rain, Partially cloudy"
2023-05-04,34.0,26.0,29.0,45.3,26.0,34.5,25.5,82.2,0.0,0.0,noprecip,42.5,25.9,121.0,1004.2,74.5,10.0,252.4,21.7,0.45,Partially cloudy
2023-05-05,36.1,26.6,30.1,50.4,26.6,37.3,26.1,80.4,0.0,0.0,noprecip,22.7,18.4,101.4,999.7,47.5,10.2,309.0,26.7,0.48,Partially cloudy
2023-05-06,39.0,27.0,31.6,51.5,30.6,40.2,26.5,76.5,0.0,0.0,noprecip,24.5,22.3,110.7,998.4,28.3,11.4,312.7,26.9,0.5,Partially cloudy
2023-05-07,35.3,26.8,30.7,45.9,30.1,38.7,26.3,78.6,2.7,16.67,rain,36.7,27.7,111.1,1001.3,70.9,9.6,282.9,24.5,0.55,"Rain, Partially cloudy"
2023-05-08,28.0,23.0,25.2,33.6,23.0,25.8,22.9,87.1,26.294,16.67,rain,32.4,18.4,59.9,1008.0,91.3,9.8,67.1,5.9,0.59,"Rain, Overcast"
2023-05-09,26.0,21.0,23.4,26.0,21.0,23.4,21.7,90.3,11.675,4.17,rain,21.2,14.8,69.5,1010.5,98.2,7.9,115.8,10.0,0.62,"Rain, Overcast"
2023-05-10,30.0,24.0,26.8,37.4,24.0,29.9,24.7,88.8,0.297,4.17,rain,28.8,14.8,102.9,1009.3,92.8,7.6,187.4,16.2,0.66,"Rain, Overcast"
2023-05-11,32.3,24.0,27.4,39.2,24.0,29.2,23.6,81.0,0.064,12.5,rain,42.8,25.9,78.3,1011.2,86.4,9.2,128.6,11.1,0.7,"Rain, Partially cloudy"
2023-05-12,29.0,24.0,26.1,30.3,24.0,26.4,18.8,64.8,0.032,8.33,rain,27.4,22.3,42.5,1014.1,96.6,10.0,121.6,10.6,0.75,"Rain, Overcast"
2023-05-13,25.5,22.0,23.6,25.5,22.0,23.6,18.6,73.8,0.119,12.5,rain,28.1,16.6,47.5,1014.2,99.0,10.0,102.8,8.9,0.77,"Rain, Overcast"
2023-05-14,26.1,20.0,23.3,26.1,20.0,23.3,20.3,83.3,0.198,4.17,rain,25.9,13.0,332.7,1012.7,94.4,9.0,189.2,16.3,0.8,"Rain, Overcast"
2023-05-15,32.0,22.0,26.7,35.9,22.0,28.4,22.2,77.7,1.1,4.17,rain,27.0,24.1,122.6,1009.0,52.4,9.3,228.2,19.8,0.84,"Rain, Partially cloudy"
2023-05-16,36.1,25.0,29.7,44.9,25.0,34.4,24.7,76.5,0.198,4.17,rain,25.6,20.5,124.7,1005.1,65.7,9.0,284.8,24.6,0.88,"Rain, Partially cloudy"
2023-05-17,39.5,26.0,32.3,43.4,26.0,36.1,23.2,64.3,0.0,0.0,noprecip,24.5,18.4,103.4,1002.9,7.5,9.9,317.3,27.4,0.91,Clear
2023-05-18,39.0,27.0,32.8,43.4,30.1,38.4,23.8,62.3,0.0,0.0,noprecip,18.0,14.8,80.6,1002.8,6.9,12.0,309.9,26.9,0.95,Clear
2023-05-19,36.0,27.0,31.0,46.3,30.6,38.8,25.9,75.1,0.0,0.0,rain,20.5,20.5,104.3,1003.5,34.9,9.7,282.0,24.2,0.0,Partially cloudy
2023-05-20,36.0,27.8,30.6,48.1,33.6,38.7,26.5,79.6,0.099,4.17,rain,26.3,22.3,113.2,1003.9,61.7,8.6,270.7,23.4,0.02,"Rain, Partially cloudy"
2023-05-21,36.4,28.0,31.5,50.2,34.5,41.8,27.4,79.9,0.0,0.0,noprecip,32.8,24.1,110.7,1004.5,58.9,9.5,299.2,26.0,0.05,Partially cloudy
2023-05-22,38.0,28.0,32.3,50.8,33.6,42.4,27.1,75.9,0.0,0.0,noprecip,33.1,22.3,104.4,1003.9,24.7,11.6,309.0,26.7,0.08,Partially cloudy
2023-05-23,35.0,28.7,30.7,45.9,35.4,39.3,26.5,79.0,0.099,4.17,rain,41.8,22.3,100.7,1004.9,59.6,10.2,158.3,13.7,0.11,"Rain, Partially cloudy"
2023-05-24,33.0,24.0,28.4,43.8,24.0,32.9,25.3,84.0,3.76,4.17,rain,25.6,22.3,114.8,1006.6,86.1,9.0,114.6,9.9,0.15,"Rain, Partially cloudy"
2023-05-25,32.4,24.0,27.7,41.5,24.0,31.4,24.8,84.9,7.653,12.5,rain,27.4,16.6,114.6,1007.5,63.7,8.9,216.3,18.7,0.18,"Rain, Partially cloudy"
2023-05-26,32.4,25.0,28.3,42.3,25.0,33.0,25.3,84.3,4.76,8.33,rain,27.7,22.3,112.0,1007.9,59.6,9.6,188.6,16.2,0.21,"Rain, Partially cloudy"
2023-05-27,33.0,26.0,29.5,42.1,26.0,36.1,26.0,82.1,0.006,8.33,rain,33.8,24.1,110.8,1006.7,50.3,9.4,216.8,18.7,0.25,"Rain, Partially cloudy"
2023-05-28,34.0,27.0,29.9,42.1,31.2,36.6,25.8,79.9,0.11,8.33,rain,30.2,18.4,114.6,1007.4,55.3,9.4,266.7,22.9,0.28,"Rain, Partially cloudy"
2023-05-29,35.3,27.0,30.9,43.3,31.2,37.6,25.5,74.8,0.005,4.17,rain,19.4,16.6,116.6,1007.7,30.3,10.9,294.6,25.3,0.31,"Rain, Partially cloudy"
2023-05-30,36.4,27.0,31.6,43.2,31.2,38.0,25.0,71.1,0.0,0.0,noprecip,19.1,16.6,113.3,1005.7,16.0,11.7,304.8,26.4,0.34,Clear
2023-05-31,37.0,27.0,31.8,47.6,31.2,38.9,25.4,70.6,0.0,0.0,noprecip,23.4,22.3,114.8,1002.7,15.6,10.5,310.7,26.7,0.37,Clear
2023-06-01,37.1,28.0,31.9,51.5,33.6,41.4,26.8,75.9,0.0,0.0,noprecip,22.7,25.9,105.5,1001.0,33.5,9.1,265.1,22.8,0.4,Partially cloudy
2023-06-02,38.0,29.0,32.5,49.0,32.0,42.1,26.6,73.1,0.2,4.17,rain,26.6,22.3,111.8,1001.8,52.2,10.9,267.5,23.2,0.44,"Rain, Partially cloudy"
2023-06-03,37.0,25.5,30.6,46.0,25.5,35.5,24.2,70.2,1.979,4.17,rain,23.0,25.9,110.8,1004.9,49.0,10.5,286.3,24.7,0.47,"Rain, Partially cloudy"
2023-06-04,36.0,26.0,30.4,44.7,26.0,36.0,24.6,72.6,2.968,4.17,rain,35.3,22.3,120.4,1005.0,69.2,10.8,161.3,14.0,0.5,"Rain, Partially cloudy"
