datetime,target_temp,target_conditions,temp_lag_12AM,feelslike_lag_12AM,humidity_lag_12AM,dew_lag_12AM,precip_lag_12AM,snow_lag_12AM,preciptype_lag_12AM,windgust_lag_12AM,windspeed_lag_12AM,pressure_lag_12AM,visibility_lag_12AM,cloudcover_lag_12AM,conditions_lag_12AM,winddir_sin_lag_12AM,winddir_cos_lag_12AM,tempmax_lag,tempmin_lag,temp_lag,feelslikemax_lag,feelslikemin_lag,feelslike_lag,dew_lag,humidity_lag,precip_lag,precipcover_lag,preciptype_lag,windgust_lag,windspeed_lag,sealevelpressure_lag,cloudcover_lag,visibility_lag,solarradiation_lag,solarenergy_lag,conditions_lag,winddir_sin_lag,winddir_cos_lag,rolling_precip_3day,day_of_year_sin,day_of_year_cos,winddir_diff_2h,winddir_diff_day,cloud_cover_trend_2h,diurnal_temp_range,dewpoint_depression,humidity_momentum,pressure_trend_overnight
2025-01-14,16.3,Clear,13.0,13.0,87.7,11.0,0.0,0.0,noprecip,0.0,5.4,1021.0,5.0,0.0,Clear,0.8660254037844386,0.5000000000000001,21.1,7.0,14.9,21.1,7.0,14.9,6.6,60.6,0.0,0.0,noprecip,24.1,9.4,1022.0,2.8,8.8,211.5,18.2,Clear,0.7071067811865476,-0.7071067811865475,0.0,0.23851257519407648,0.9711394088771653,80.0,75.0,0.0,14.100000000000001,2.0,8.0,0.2999999999999545
2025-01-15,19.5,Rain,18.0,18.0,77.5,14.0,0.0,0.0,noprecip,0.0,5.4,1023.0,5.0,0.0,Clear,1.2246467991473532e-16,-1.0,22.0,12.0,16.3,22.0,12.0,16.3,10.9,72.3,0.0,0.0,noprecip,17.6,11.2,1021.1,14.7,7.4,200.4,17.1,Clear,0.040131792532559725,0.999194395114446,0.0,0.2551824131233728,0.9668929289391521,99.0,177.7,-24.4,10.0,4.0,-3.0999999999999943,-0.2999999999999545
2025-01-16,18.6,Clear,18.0,18.0,68.0,12.0,0.0,0.0,noprecip,0.0,7.6,1026.0,5.0,0.0,Clear,0.6427876096865393,0.766044443118978,24.1,15.0,19.5,24.1,15.0,19.5,10.7,60.3,0.1,4.17,rain,30.6,16.6,1024.2,30.7,7.9,75.6,6.4,Rain,0.8433914458128857,0.5372996083468239,0.09999999999997203,0.2717767384711357,0.9623603298276545,106.0,17.5,-79.5,9.100000000000001,6.0,-6.299999999999997,0.599999999999909
2025-01-17,17.4,Clear,16.0,16.0,72.2,11.0,0.0,0.0,noprecip,0.0,9.4,1024.0,8.0,0.0,Clear,0.766044443118978,-0.6427876096865394,23.5,13.0,18.6,23.5,13.0,18.6,7.6,51.3,0.0,0.0,noprecip,26.6,20.5,1024.7,13.3,8.9,168.1,14.6,Clear,0.51354125205817,0.8580649057236446,0.09999999999997203,0.2882906407095177,0.9575429528116719,8.0,99.10000000000002,0.0,10.5,5.0,-0.5999999999999943,0.10000000000002274
2025-01-18,16.0,Cloudy,15.0,15.0,82.3,12.0,0.0,0.0,noprecip,0.0,11.2,1018.0,6.0,0.0,Clear,0.8660254037844387,-0.4999999999999998,22.0,11.7,17.4,22.0,11.7,17.4,10.4,66.8,0.0,0.0,noprecip,30.6,18.4,1021.0,5.9,7.2,210.9,18.2,Clear,0.8471219213821373,-0.5313985795180827,0.09999999999997203,0.3047192331091634,0.9524422234305676,18.0,2.0999999999999943,0.0,10.3,3.0,0.7000000000000028,-0.39999999999997726
2025-01-19,18.3,Cloudy,16.0,16.0,77.2,12.0,0.0,0.0,noprecip,0.0,9.4,1019.0,4.0,88.7,Cloudy,-0.9848077530122081,0.17364817766692997,18.0,13.0,16.0,18.0,13.0,16.0,11.0,72.9,0.0,0.0,noprecip,21.2,14.8,1019.1,64.8,6.5,112.8,9.5,Cloudy,-0.22665130743685613,0.9739759672790513,0.0,0.321057654185271,0.9470596510722283,69.0,66.89999999999998,0.4000000000000057,5.0,4.0,-3.0,-0.6000000000000227
2025-01-20,19.1,Clear,16.0,16.0,77.2,12.0,0.0,0.0,noprecip,0.0,9.4,1015.0,4.0,0.0,Clear,0.984807753012208,0.17364817766693041,23.0,15.7,18.3,23.0,15.7,18.3,11.6,66.6,0.0,0.0,noprecip,19.1,13.0,1017.1,39.3,6.4,183.6,15.9,Cloudy,-0.996917333733128,-0.07845909572784557,0.0,0.3373010691361842,0.9413968285264122,90.0,174.5,-79.5,7.300000000000001,4.0,8.100000000000009,0.20000000000004547
2025-01-21,19.3,Clear,15.0,15.0,87.8,13.0,0.0,0.0,noprecip,0.0,7.6,1016.0,3.0,0.0,Clear,0.984807753012208,0.17364817766693041,24.0,15.0,19.1,24.0,15.0,19.1,11.6,63.4,0.0,0.0,noprecip,19.4,11.2,1015.5,19.1,6.1,203.7,17.6,Clear,0.9997806834748455,0.02094241988335705,0.0,0.3534446712740877,0.9354554315134164,33.0,8.800000000000011,-4.3,9.0,2.0,8.5,0.5
2025-01-22,19.0,Rain,16.0,16.0,93.8,15.0,0.0,0.0,noprecip,0.0,9.4,1015.0,4.0,0.0,Clear,1.0,6.123233995736766e-17,25.0,14.0,19.3,25.0,14.0,19.3,12.1,66.5,0.0,0.0,noprecip,29.2,18.4,1014.9,7.8,7.4,208.8,18.1,Clear,0.8424523970071475,-0.5387707850068632,0.0,0.3694836834473831,0.9292372181882051,45.0,32.599999999999994,-24.4,11.0,1.0,5.099999999999994,0.10000000000002274
2025-01-23,19.9,Cloudy,19.0,19.0,88.2,17.0,0.0,0.0,noprecip,0.0,13.0,1016.0,6.0,92.3,Cloudy,0.8660254037844387,-0.4999999999999998,22.3,16.0,19.0,22.3,16.0,19.0,15.5,81.3,0.3,12.5,rain,18.4,14.8,1015.3,78.5,5.2,66.2,5.7,Rain,0.9918944425900297,-0.1270646086013505,0.299999999999972,0.38541335945432564,0.9227440286201427,32.0,22.69999999999999,-6.0,6.300000000000001,2.0,0.0,0.7000000000000455
2025-01-24,20.5,Rain,19.0,19.0,88.2,17.0,0.0,0.0,noprecip,0.0,20.5,1012.0,6.0,88.7,Cloudy,0.6427876096865395,-0.7660444431189779,22.5,18.0,19.9,22.5,18.0,19.9,16.9,83.2,0.0,0.0,rain,25.2,20.5,1014.4,86.2,6.5,71.7,6.2,Cloudy,0.8703556959398997,-0.492423560103467,0.299999999999972,0.4012289854475009,0.9159777842484877,27.0,20.5,-9.599999999999994,4.5,2.0,-3.3999999999999915,-0.8999999999999773
2025-01-25,21.8,Rain,21.0,21.0,88.4,19.0,0.0,0.0,noprecip,0.0,16.6,1011.0,8.0,92.0,Cloudy,0.9396926207859084,-0.3420201433256687,24.1,18.0,20.5,24.1,18.0,20.5,18.3,87.4,0.1,4.17,rain,29.2,20.5,1011.2,89.6,5.6,100.6,8.7,Rain,0.9128341772330429,-0.40833046038138465,0.39999999999997204,0.4169258813287287,0.908940487313808,42.0,4.099999999999994,-6.299999999999997,6.100000000000001,2.0,0.9000000000000057,-0.39999999999997726
2025-01-26,16.1,Rain,21.0,21.0,88.4,19.0,0.0,0.0,noprecip,0.0,7.6,1016.0,6.0,89.7,Cloudy,0.984807753012208,-0.1736481776669303,24.0,20.0,21.8,24.0,20.0,21.8,19.3,86.1,1.4,4.17,rain,29.5,20.5,1012.7,94.3,7.7,60.7,5.3,Rain,0.8498926929868641,-0.5269557954966773,1.499999999999972,0.4324994021339788,0.901634220265486,35.0,21.80000000000001,-10.299999999999997,4.0,2.0,4.400000000000006,0.0
2025-01-27,15.6,Clear,14.0,14.0,50.9,4.0,0.0,0.0,noprecip,0.0,11.2,1027.0,10.0,0.0,Clear,-2.4492935982947064e-16,1.0,21.0,14.0,16.1,21.0,14.0,16.1,9.7,66.9,1.9,4.17,rain,49.0,38.9,1023.3,63.8,9.4,25.0,2.0,Rain,0.29570805004404666,0.9552783621223436,3.399999999999972,0.44794493940789115,0.8940611451454876,35.0,17.200000000000045,-94.1,7.0,10.0,2.6000000000000014,-0.5
2025-01-28,14.6,Cloudy,14.0,14.0,62.7,7.0,0.0,0.0,noprecip,0.0,11.2,1023.0,8.0,0.0,Clear,0.984807753012208,-0.1736481776669303,19.0,14.0,15.6,19.0,14.0,15.6,3.0,44.1,0.0,0.0,noprecip,23.8,22.3,1023.7,18.4,10.0,89.9,7.8,Clear,0.2334453638559054,0.9723699203976766,3.299999999999972,0.4632579225674917,0.88622350294858,6.0,86.5,-72.9,5.0,7.0,5.700000000000003,-0.10000000000002274
2025-01-29,14.3,Cloudy,13.0,13.0,62.5,6.0,0.0,0.0,noprecip,0.0,5.4,1026.0,10.0,0.0,Clear,-0.8660254037844386,0.5000000000000001,17.5,12.0,14.6,17.5,12.0,14.6,3.3,47.8,0.0,0.0,noprecip,26.6,20.5,1025.0,25.1,9.9,151.1,13.2,Cloudy,0.4131044298245417,0.9106836608061771,1.899999999999972,0.4784338202547012,0.8781236129591848,165.0,84.39999999999998,-72.9,5.5,7.0,9.799999999999997,-0.09999999999990905
2025-01-30,17.0,Cloudy,12.0,12.0,71.5,7.0,0.0,0.0,noprecip,0.0,7.6,1020.0,10.0,0.0,Clear,0.984807753012208,-0.1736481776669303,19.0,11.0,14.3,19.0,11.0,14.3,6.1,59.5,0.0,0.0,noprecip,22.7,11.2,1023.4,21.6,9.2,185.5,16.0,Cloudy,-0.37622426313936663,0.9265286308718369,0.0,0.49346814167723735,0.8697638720650646,6.0,122.10000000000002,0.0,8.0,5.0,-5.099999999999994,-0.7000000000000455
2025-01-31,20.6,Rain,19.0,19.0,77.6,15.0,0.0,0.0,noprecip,0.0,13.0,1014.0,10.0,100.0,Cloudy,0.8660254037844387,-0.4999999999999998,23.0,10.5,17.0,23.0,10.5,17.0,10.3,66.4,0.0,0.0,noprecip,35.3,18.4,1016.3,30.9,10.5,145.4,12.4,Cloudy,0.7922896433551907,-0.6101451639012676,0.0,0.5083564379375122,0.8611467540480452,10.0,7.599999999999994,1.7999999999999972,12.5,4.0,-4.300000000000011,-0.10000000000002274
2025-02-01,20.5,Rain,19.0,19.0,93.9,18.0,0.0,0.0,noprecip,0.0,9.4,1012.0,9.0,90.7,Cloudy,1.0,6.123233995736766e-17,25.0,17.9,20.6,25.0,17.9,20.6,16.8,80.3,0.1,4.17,rain,33.5,20.5,1012.5,75.0,8.8,106.7,9.3,Rain,0.8338858220671682,-0.5519369853120581,0.09999999999997203,0.5230943033491326,0.8522748088519838,20.0,33.5,76.9,7.100000000000001,1.0,8.0,-0.10000000000002274
2025-02-02,21.4,Rain,21.0,21.0,83.0,18.0,0.0,0.0,noprecip,0.0,14.8,1011.0,10.0,100.0,Cloudy,0.8660254037844387,-0.4999999999999998,24.0,18.7,20.5,24.0,18.7,20.5,18.2,86.9,2.6,8.33,rain,31.3,18.4,1010.8,95.1,7.6,94.7,8.0,Rain,0.8377187166204388,-0.546101961014429,2.699999999999972,0.5376773767406141,0.8431506618282,7.0,3.0999999999999943,0.0,5.300000000000001,3.0,-3.0999999999999943,-0.10000000000002274
2025-02-03,17.0,Rain,20.0,20.0,72.9,15.0,0.0,0.0,noprecip,0.0,18.4,1015.0,10.0,100.0,Cloudy,0.9396926207859083,0.3420201433256688,24.0,19.9,21.4,24.0,19.9,21.4,17.9,80.5,0.9,25.0,rain,31.0,18.4,1012.0,96.0,9.9,63.2,5.6,Rain,0.7558534691676396,-0.6547408137173397,3.599999999999972,0.5521013427459208,0.8337770129585915,70.0,60.900000000000006,8.0,4.100000000000001,5.0,-13.599999999999994,0.7999999999999545
2025-02-04,17.0,Cloudy,16.0,16.0,59.0,8.0,0.0,0.0,noprecip,0.0,7.6,1024.0,10.0,0.0,Clear,0.766044443118978,0.6427876096865394,20.0,15.0,17.0,20.0,15.0,17.0,10.4,65.8,3.6,33.33,rain,31.7,27.7,1020.0,80.6,10.0,30.2,2.8,Rain,0.573576436351046,0.8191520442889918,7.099999999999972,0.5663619330814524,0.8241566360566663,3.0,15.0,-94.1,5.0,8.0,4.399999999999999,0.0
2025-02-05,16.7,Cloudy,16.0,16.0,67.6,10.0,0.0,0.0,noprecip,0.0,16.6,1019.0,10.0,0.0,Clear,0.6427876096865395,-0.7660444431189779,20.0,15.0,17.0,20.0,15.0,17.0,6.2,49.7,0.0,0.0,noprecip,25.9,18.4,1021.8,22.0,10.7,112.6,9.7,Cloudy,0.9792228106217657,0.20278729535651271,4.499999999999972,0.580454927809098,0.8142923779467267,50.0,61.69999999999999,-86.5,5.0,6.0,3.5,-0.20000000000004547
2025-02-06,15.4,Rain,15.0,15.0,93.7,14.0,0.0,0.0,noprecip,0.0,7.6,1016.0,3.0,100.0,Cloudy,0.8660254037844386,0.5000000000000001,19.0,15.0,16.7,19.0,15.0,16.7,11.4,70.9,0.0,0.0,noprecip,19.8,18.4,1017.0,76.8,9.1,84.0,7.3,Cloudy,0.9542403285162769,-0.2990407922560866,3.599999999999972,0.5943761565849831,0.804187157621448,70.0,47.400000000000006,0.0,4.0,1.0,14.200000000000003,-0.7999999999999545
2025-02-07,14.5,Rain,14.0,14.0,93.7,13.0,0.0,0.0,noprecip,0.0,16.6,1018.0,7.0,100.0,Cloudy,0.6427876096865393,0.766044443118978,16.5,14.0,15.4,16.5,14.0,15.4,14.4,93.8,1.8,4.17,rain,19.4,13.5,1015.6,100.0,4.7,40.8,3.6,Rain,0.8048937973559142,0.5934188866037013,1.799999999999972,0.6081214998935418,0.7938439653781019,34.0,13.599999999999994,0.0,2.5,1.0,-0.09999999999999432,1.2000000000000455
2025-02-08,14.3,Rain,14.0,14.0,67.1,8.0,0.0,0.0,noprecip,0.0,14.8,1024.0,10.0,100.0,Cloudy,0.766044443118978,0.6427876096865394,17.0,13.0,14.5,17.0,13.0,14.5,10.2,76.7,2.6,4.17,rain,27.0,18.4,1021.7,100.0,9.0,36.9,3.3,Rain,0.4632960351198617,0.8862035792312147,4.399999999999972,0.6216868902665479,0.7832658619336791,22.0,22.400000000000006,0.0,4.0,6.0,0.19999999999998863,-0.40000000000009095
2025-02-09,14.7,Cloudy,13.0,13.0,66.9,7.0,0.0,0.0,noprecip,0.0,9.4,1026.0,10.0,100.0,Cloudy,0.9396926207859083,0.3420201433256688,16.0,13.0,14.3,16.0,13.0,14.3,7.5,63.9,0.4,12.5,rain,27.0,20.5,1025.0,78.5,10.0,42.4,3.6,Rain,0.5990235985155857,0.8007313709487336,4.799999999999972,0.6350683134867438,0.7724559775191742,15.0,33.19999999999999,0.0,3.0,6.0,6.900000000000006,-0.09999999999990905
2025-02-10,15.4,Cloudy,15.0,15.0,58.8,7.0,0.0,0.0,noprecip,0.0,5.4,1022.0,10.0,0.0,Clear,0.8660254037844387,-0.4999999999999998,17.5,12.7,14.7,17.5,12.7,14.7,5.8,55.8,0.0,0.0,noprecip,21.2,16.6,1023.6,80.5,10.0,95.2,8.2,Cloudy,0.8319541221304825,0.5548444274479993,2.9999999999999725,0.6482618097757122,0.7614175109532997,10.0,63.69999999999999,-83.7,4.800000000000001,8.0,-2.1000000000000014,0.0
2025-02-11,18.4,Cloudy,15.0,15.0,72.0,10.0,0.0,0.0,noprecip,0.0,5.4,1019.0,7.0,100.0,Cloudy,0.766044443118978,0.6427876096865394,18.0,12.9,15.4,18.0,12.9,15.4,8.5,64.4,0.0,0.0,noprecip,15.8,11.2,1020.4,89.0,8.7,142.5,12.3,Cloudy,0.7671651518152995,0.6414496315691579,0.39999999999997204,0.6612634749656386,0.7501537286959042,35.0,0.09999999999999432,7.599999999999994,5.1,5.0,5.5,-0.7000000000000455
2025-02-12,19.1,Rain,19.0,19.0,82.8,16.0,0.0,0.0,noprecip,0.0,9.4,1017.0,7.0,92.3,Cloudy,0.49999999999999994,-0.8660254037844387,23.5,15.0,18.4,23.5,15.0,18.4,13.2,72.2,0.0,0.0,rain,26.3,16.6,1017.0,89.8,7.0,109.4,9.3,Cloudy,0.5863723567357895,-0.8100416404457959,0.0,0.6740694616546161,0.7386679638813748,50.0,5.900000000000006,-7.700000000000003,8.5,3.0,-5.0,0.0
2025-02-13,19.4,Rain,18.0,18.0,88.1,16.0,0.1,0.0,rain,0.0,5.4,1018.0,5.0,0.0,Rain,-0.8660254037844386,0.5000000000000001,22.0,16.0,19.1,22.0,16.0,19.1,16.1,83.0,0.1,4.17,rain,15.1,13.0,1016.8,85.1,5.3,91.1,7.9,Rain,-0.8941542368393681,0.4477590878387699,0.09999999999997203,0.6866759803451553,0.726963615332308,152.0,3.3999999999999773,-88.8,6.0,2.0,5.299999999999997,-0.2999999999999545
2025-02-14,19.9,Cloudy,19.0,19.0,72.8,14.0,0.0,0.0,noprecip,0.0,3.6,1018.0,10.0,88.7,Cloudy,0.984807753012208,-0.1736481776669303,22.5,18.0,19.4,22.5,18.0,19.4,15.7,79.8,1.3,16.67,rain,29.5,18.4,1017.5,64.6,7.7,82.9,7.2,Rain,0.5343523493898262,0.8452618332218562,1.3999999999999722,0.6990793005655562,0.7150441465537444,26.0,67.69999999999999,-10.0,4.5,5.0,-8.299999999999997,-0.2999999999999545
2025-02-15,20.6,Rain,19.0,19.0,93.9,18.0,0.0,0.0,noprecip,0.0,13.0,1014.0,4.0,90.7,Cloudy,0.9396926207859084,-0.3420201433256687,22.0,18.0,19.9,22.0,18.0,19.9,16.8,82.6,0.0,0.0,rain,22.7,16.6,1015.4,93.5,7.2,65.9,5.8,Cloudy,0.9048270524660195,-0.4257792915650727,1.3999999999999722,0.7112757519738152,0.7029130847082615,6.0,5.199999999999989,-9.299999999999997,4.0,1.0,-0.09999999999999432,-0.7999999999999545
2025-02-16,16.8,Rain,21.0,21.0,94.0,20.0,0.0,0.0,noprecip,0.0,7.6,1014.0,3.0,92.0,Cloudy,0.8660254037844387,-0.4999999999999998,23.0,19.0,20.6,23.0,19.0,20.6,18.9,90.2,0.1,4.17,rain,26.3,20.5,1013.2,95.5,4.4,59.7,5.2,Rain,0.8433914458128858,-0.5372996083468236,1.3999999999999722,0.7232617254437388,0.6905740195722294,5.0,2.5,-6.599999999999994,4.0,1.0,1.0,0.20000000000004547
2025-02-17,16.0,Rain,16.0,16.0,82.4,13.0,0.0,0.0,noprecip,0.0,14.8,1019.0,10.0,100.0,Cloudy,0.3420201433256687,0.9396926207859084,21.0,15.0,16.8,21.0,15.0,16.8,15.3,90.9,5.2,4.17,rain,23.0,22.3,1016.9,98.5,8.0,32.1,2.8,Rain,0.6858183529273761,0.7277727576572105,5.299999999999972,0.7350336741329412,0.6780306024735382,25.0,23.30000000000001,0.0,6.0,3.0,-10.5,-0.8999999999999773
2025-02-18,15.4,Rain,16.0,16.0,93.8,15.0,0.0,0.0,noprecip,0.0,5.4,1020.0,5.0,100.0,Cloudy,0.6427876096865393,0.766044443118978,17.5,15.0,16.0,17.5,15.0,16.0,14.5,90.9,1.9,4.17,rain,15.1,14.8,1019.3,99.3,6.6,80.3,6.9,Rain,0.3810703763502741,0.9245460336123131,7.199999999999973,0.746588114532413,0.6652865452111116,43.0,17.599999999999994,0.0,2.5,1.0,-3.6000000000000085,-0.39999999999997726
2025-02-19,15.7,Rain,15.0,15.0,93.7,14.0,0.0,0.0,noprecip,0.0,7.6,1020.0,8.0,100.0,Cloudy,0.766044443118978,0.6427876096865394,16.5,15.0,15.4,16.5,15.0,15.4,14.3,93.3,5.0,4.17,rain,19.1,14.8,1020.3,98.3,6.9,39.3,3.2,Rain,0.5180270093731302,0.8553642601605066,12.099999999999973,0.7579216274973472,0.6523456189565257,67.0,18.80000000000001,10.5,1.5,1.0,4.299999999999997,-0.39999999999997726
2025-02-20,18.4,Rain,16.0,16.0,100.0,16.0,0.0,0.0,noprecip,0.0,3.6,1019.0,3.0,100.0,Cloudy,0.766044443118978,0.6427876096865394,16.9,15.0,15.7,16.9,15.0,15.7,15.0,95.4,0.6,4.17,rain,14.0,9.4,1019.0,98.5,4.0,41.8,3.6,Rain,0.5863723567357892,0.8100416404457961,7.4999999999999725,0.7690308592589181,0.6392116531380588,131.0,14.099999999999994,0.0,1.8999999999999986,0.0,3.700000000000003,-0.20000000000004547
2025-02-21,18.9,Rain,20.0,20.0,94.0,19.0,0.0,0.0,noprecip,0.0,5.4,1019.0,2.0,54.3,Cloudy,0.8660254037844386,0.5000000000000001,21.0,16.0,18.4,21.0,16.0,18.4,17.4,93.9,0.6,4.17,rain,23.4,11.2,1018.7,95.5,3.2,81.1,7.0,Rain,0.9265286308718373,-0.3762242631393655,6.1999999999999735,0.7799125224167177,0.6258885343075018,44.0,52.099999999999994,-43.900000000000006,5.0,1.0,1.0,-0.10000000000002274
2025-02-22,18.0,Rain,17.0,17.0,93.8,16.0,0.0,0.0,noprecip,0.0,9.4,1021.0,7.0,100.0,Cloudy,0.9396926207859083,0.3420201433256688,21.3,17.0,18.9,21.3,17.0,18.9,17.5,91.6,1.6,4.17,rain,21.2,16.6,1019.6,93.6,5.4,41.9,3.7,Rain,0.8829475928589269,0.46947156278589086,2.799999999999973,0.7905633969115482,0.612380204990065,18.0,8.0,1.7999999999999972,4.300000000000001,1.0,-0.10000000000000853,-0.39999999999997726
2025-02-23,16.3,Rain,18.0,18.0,100.0,18.0,0.0,0.0,noprecip,0.0,5.4,1022.0,2.0,100.0,Cloudy,1.0,6.123233995736766e-17,19.1,16.0,18.0,19.1,16.0,18.0,16.8,92.6,4.3,4.17,rain,18.4,16.6,1020.3,95.3,5.1,48.1,4.2,Rain,0.9271838545667874,0.37460659341591196,6.499999999999973,0.8009803309782905,0.5986906625177214,32.0,22.0,0.0,3.1000000000000014,0.0,3.5999999999999943,0.10000000000002274
2025-02-24,13.6,Rain,14.0,14.0,82.1,11.0,0.0,0.0,noprecip,0.0,16.6,1028.0,10.0,100.0,Cloudy,0.6427876096865393,0.766044443118978,18.5,13.9,16.3,18.5,13.9,16.3,14.1,87.2,5.1,4.17,rain,27.7,24.1,1024.6,99.5,7.7,40.9,3.4,Rain,0.6045991148623748,0.7965299180241963,10.999999999999972,0.8111602420785621,0.5848239578463322,12.0,2.8000000000000114,0.0,4.6,3.0,-6.300000000000011,-0.09999999999990905
2025-02-25,13.9,Rain,14.0,14.0,82.1,11.0,0.0,0.0,noprecip,0.0,1.8,1027.0,10.0,100.0,Cloudy,-0.9876883405951379,0.15643446504022956,14.5,12.0,13.6,14.5,12.0,13.6,10.9,84.1,1.2,4.17,rain,21.6,16.6,1027.7,100.0,9.1,41.8,3.6,Rain,0.37622426313936563,0.9265286308718373,10.599999999999973,0.8211001178128892,0.5707841943569036,125.0,103.10000000000002,0.0,2.5,3.0,1.6999999999999886,-1.099999999999909
2025-02-26,14.9,Rain,14.0,14.0,87.8,12.0,0.0,0.0,noprecip,0.0,9.4,1025.0,10.0,100.0,Cloudy,0.3420201433256687,0.9396926207859084,15.0,13.0,13.9,15.0,13.0,13.9,12.6,92.3,11.4,4.17,rain,15.1,9.4,1025.8,98.0,7.4,34.0,3.0,Rain,0.3567379993196252,0.9342044743210295,17.699999999999974,0.8307970168121247,0.5565755266413303,18.0,0.9000000000000057,0.0,2.0,2.0,-4.900000000000006,-1.900000000000091
2025-02-27,18.1,Cloudy,16.0,16.0,87.9,14.0,0.0,0.0,noprecip,0.0,9.4,1021.0,5.0,90.7,Cloudy,0.984807753012208,-0.1736481776669303,17.5,13.0,14.9,17.5,13.0,14.9,13.0,88.8,1.2,4.17,rain,15.8,13.0,1022.8,97.9,8.2,53.5,4.7,Rain,0.6807208689589178,0.7325428987873788,13.799999999999972,0.8402480696078469,0.5422021592729844,22.0,57.099999999999994,-8.099999999999994,4.5,2.0,-1.5,0.20000000000004547
2025-02-28,20.4,Cloudy,18.0,18.0,93.9,17.0,0.0,0.0,noprecip,0.0,13.0,1016.0,4.0,100.0,Cloudy,0.9396926207859084,-0.3420201433256687,21.0,15.0,18.1,21.0,15.0,18.1,15.7,86.5,0.0,0.0,noprecip,24.8,16.6,1017.3,95.6,5.2,125.2,10.7,Cloudy,0.8771461637055888,-0.48022349744318876,12.599999999999973,0.8494504794814806,0.527668345562516,25.0,8.699999999999989,0.0,6.0,1.0,2.9000000000000057,-1.2000000000000455
2025-03-01,21.5,Rain,20.0,20.0,94.0,19.0,0.0,0.0,noprecip,0.0,9.4,1014.0,4.0,100.0,Cloudy,0.984807753012208,0.17364817766693041,23.1,18.0,20.4,23.1,18.0,20.4,17.9,86.2,0.0,0.0,rain,31.0,16.6,1015.0,98.9,5.4,123.1,10.6,Cloudy,0.7443115462311539,-0.6678325554710468,1.1999999999999733,0.8584015232918917,0.512978386299228,50.0,51.900000000000006,0.0,5.100000000000001,1.0,5.700000000000003,-1.0
2025-03-02,22.1,Rain,20.0,20.0,100.0,20.0,0.0,0.0,noprecip,0.0,14.8,1011.0,3.0,100.0,Cloudy,0.9396926207859084,-0.3420201433256687,25.1,20.0,21.5,25.1,20.0,21.5,19.9,90.9,0.6,4.17,rain,35.3,16.6,1011.5,94.7,6.5,139.0,12.0,Rain,0.7727335734973512,-0.6347305132022675,0.5999999999999733,0.8670985522812081,0.4981366284784055,24.0,19.400000000000006,0.0,5.100000000000001,0.0,5.0,-0.10000000000002274
2025-03-03,23.8,Rain,22.0,22.0,94.1,21.0,0.0,0.0,noprecip,0.0,9.4,1009.0,9.0,100.0,Cloudy,0.984807753012208,-0.1736481776669303,24.5,20.0,22.1,24.5,20.0,22.1,21.0,93.4,1.2,4.17,rain,31.3,16.6,1009.6,98.1,5.2,146.4,12.6,Rain,0.9170600743851242,-0.398749068925246,1.7999999999999732,0.8755389928586302,0.4831474640149687,39.0,13.5,0.0,4.5,1.0,0.5,-0.7000000000000455
2025-03-04,24.9,Rain,23.0,23.0,94.1,22.0,0.0,0.0,noprecip,0.0,13.0,1008.0,5.0,90.7,Cloudy,0.9396926207859084,-0.3420201433256687,27.0,21.7,23.8,29.2,21.7,23.9,21.9,89.7,0.2,4.17,rain,22.0,16.6,1008.6,97.0,6.8,163.0,14.1,Rain,0.8941542368393682,-0.4477590878387696,1.9999999999999734,0.8837203473619977,0.4680153284438345,2.0,6.599999999999994,-9.299999999999997,5.300000000000001,1.0,-1.9000000000000057,-1.0
2025-03-05,23.9,Rain,24.0,24.0,88.6,22.0,0.0,0.0,noprecip,0.0,13.0,1007.0,6.0,100.0,Cloudy,0.8660254037844387,-0.4999999999999998,29.0,22.6,24.9,32.0,22.6,25.5,22.2,85.8,0.1,4.17,rain,29.2,18.4,1007.2,91.6,7.3,171.8,14.8,Rain,0.782608156852414,-0.6225146366376194,1.4999999999999734,0.8916401947968874,0.45274469960737107,17.0,8.5,1.2000000000000028,6.399999999999999,2.0,-4.200000000000003,-0.10000000000002274
2025-03-06,17.3,Rain,20.0,20.0,77.8,16.0,0.0,0.0,noprecip,0.0,22.3,1014.0,7.0,100.0,Cloudy,0.8660254037844386,0.5000000000000001,28.0,21.0,23.9,30.7,21.0,24.1,21.4,86.3,0.1,4.17,rain,30.6,22.3,1008.9,98.4,6.4,72.2,6.2,Rain,0.8668967489356026,-0.4984877397538306,0.3999999999999736,0.8992961915530253,0.4373400963303323,62.0,59.900000000000006,0.0,7.0,4.0,-15.0,1.3999999999999773
2025-03-07,16.8,Rain,15.0,15.0,63.0,8.0,0.1,0.0,rain,0.0,9.4,1022.0,10.0,100.0,Rain,0.9396926207859083,0.3420201433256688,20.0,15.0,17.3,20.0,15.0,17.3,10.5,64.8,0.604,8.33,rain,32.0,27.7,1019.0,87.0,9.9,45.8,4.0,Rain,0.8544588301328074,0.5195191118795094,0.8039999999999736,0.9066860720977985,0.4218060770826634,12.0,11.300000000000011,0.0,5.0,7.0,-3.299999999999997,-0.39999999999997726
