name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
cầu giấy,2022-04-20,25.5,19,22.1,25.5,19,22.1,17.5,76.1,0.6,100,4.17,rain,0,0,17.6,13,104.3,1014.9,22.5,8.2,207.7,17.9,8,,2022-04-20T05:34:20,2022-04-20T18:17:34,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-21,24.7,20,22,24.7,20,22,19.5,85.9,1.2,100,16.67,rain,0,0,24.8,13,83.3,1011.7,83.5,5.7,135.9,11.6,6,,2022-04-21T05:33:34,2022-04-21T18:17:55,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-22,29.3,22,25.3,32.7,22,26.3,21.4,80.2,0,0,0,,0,0,31.3,20.5,129.3,1009.1,75.3,8,166.2,14.3,5,,2022-04-22T05:32:49,2022-04-22T18:18:16,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-23,31,24,27,36.5,24,29.1,23.6,82.8,0.4,100,12.5,rain,0,0,26.3,20.5,116,1007.5,73.5,8.6,183.2,15.8,8,,2022-04-23T05:32:05,2022-04-23T18:18:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-24,29.5,25,26.8,35.5,25,28.9,24.4,86.9,0,0,0,,0,0,31.7,20.5,115.8,1004.9,94.6,9,228.9,19.8,8,,2022-04-24T05:31:21,2022-04-24T18:18:59,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-25,32.6,25,27.8,40.7,25,31.1,24.7,84.1,0,0,0,,0,0,32,24.1,97.5,1003.9,88.9,8.5,277,23.8,9,,2022-04-25T05:30:38,2022-04-25T18:19:20,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-26,32,25.6,28.1,39.3,25.6,31.6,24.8,82.5,0,0,0,,0,0,27.4,20.5,97.6,1003.8,79.4,9,286.6,24.7,10,,2022-04-26T05:29:56,2022-04-26T18:19:42,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-27,31.3,26,28.1,39.1,26,32.1,25.2,84.7,0.099,100,4.17,rain,0,0,30.2,18.4,105.6,1005.6,86.8,8.3,219.8,18.8,7,,2022-04-27T05:29:15,2022-04-27T18:20:04,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-28,28.1,26,27.2,33.2,26,31,25,88.2,0.001,100,4.17,rain,0,0,40,22.3,122.7,1007.6,93.8,8.7,180.2,15.5,7,,2022-04-28T05:28:34,2022-04-28T18:20:27,0.91,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-29,28.2,26,26.8,33.2,26,28.9,24.6,88.2,0.8,100,20.83,rain,0,0,37.8,14.8,116.1,1008.9,91.2,8.4,139.7,12,5,,2022-04-29T05:27:54,2022-04-29T18:20:49,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-04-30,32.1,25.5,28.6,38.1,25.5,32.2,24.6,79.9,0.989,100,4.17,rain,0,0,34.6,17.5,129.7,1008.8,69.7,9.1,248,21.4,8,,2022-04-30T05:27:15,2022-04-30T18:21:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-01,27,19.7,23.5,30.6,19.7,23.8,16.5,67,12.554,100,8.33,rain,0,0,59.4,35.3,18.1,1012.9,74.1,9.7,99.1,8.6,4,,2022-05-01T05:26:37,2022-05-01T18:21:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-02,27.7,21,23.9,27.1,21,23.9,12.5,49.5,0,0,0,,0,0,36,19.7,359.6,1016,62.2,10,266.4,22.9,9,,2022-05-02T05:26:00,2022-05-02T18:21:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-03,30,19.6,24.9,29.2,19.6,24.6,14.2,55.2,0,0,0,,0,0,26.6,17.7,17.4,1016.1,29.8,10.7,307.7,26.7,10,,2022-05-03T05:25:23,2022-05-03T18:22:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-04,30.7,19,25,29.3,19,24.8,14.3,54.3,0,0,0,,0,0,17.6,16.6,104.1,1014.2,24.7,10,309.3,26.9,10,,2022-05-04T05:24:48,2022-05-04T18:22:46,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-05,30.3,21,25.7,30.8,21,26,18.2,64.9,0,0,0,,0,0,20.9,16.6,101.6,1011.5,19.9,10.4,282.2,24.2,9,,2022-05-05T05:24:13,2022-05-05T18:23:10,0.14,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-06,29.7,23,26.1,31.3,23,26.9,21,74.6,1.5,100,20.83,rain,0,0,22.7,10,53.1,1010.9,54.3,8.6,193.4,16.7,7,,2022-05-06T05:23:39,2022-05-06T18:23:34,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-07,30.3,24,26.8,34.1,24,28.4,23.1,80.9,1.027,100,8.33,rain,0,0,22,19.4,131.4,1010.7,79.4,9,170.9,14.6,6,,2022-05-07T05:23:06,2022-05-07T18:23:58,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-08,29.6,24,26.2,34.2,24,27.5,23.6,85.8,2.977,100,8.33,rain,0,0,33.8,25,116.8,1010.2,90.1,9.4,217.1,18.7,8,,2022-05-08T05:22:34,2022-05-08T18:24:23,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-09,31,24,27.1,37.8,24,29.8,24,83.5,2.011,100,8.33,rain,0,0,37.1,22.3,133.2,1009,78.8,9.3,192.3,16.5,9,,2022-05-09T05:22:03,2022-05-09T18:24:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-10,32.5,26,28.6,41.4,26,32.8,25.2,82.5,1.021,100,8.33,rain,0,0,29.5,21.4,122.7,1005.8,72.8,10.8,224.7,19.4,8,,2022-05-10T05:21:33,2022-05-10T18:25:12,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-11,32.8,26,29,42.5,26,34,25.7,83.1,2,100,37.5,rain,0,0,33.8,15.7,98.1,1004,63.7,8.7,185,15.9,7,,2022-05-11T05:21:04,2022-05-11T18:25:37,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-12,31,24,26.9,37.7,24,29.3,24.7,88.3,37.705,100,8.33,rain,0,0,38.9,18.4,71.5,1003.5,80.7,9.4,150.2,13,6,,2022-05-12T05:20:36,2022-05-12T18:26:02,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-13,31,24.5,26.9,37.5,24.5,29,24,84.7,0.032,100,8.33,rain,0,0,31.3,20.5,59.3,1003.8,87.9,8.7,114.6,10.1,3,,2022-05-13T05:20:09,2022-05-13T18:26:27,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-14,26.1,23,24.5,26.1,23,24.5,22.1,87,3.276,100,8.33,rain,0,0,15.5,13.9,51.1,1007.1,95.9,8.9,74.8,6.4,2,,2022-05-14T05:19:43,2022-05-14T18:26:53,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-15,26.3,24,24.9,26.3,24,24.9,21.8,83.9,5.027,100,8.33,rain,0,0,39.6,17.5,26,1008.9,92.9,7.9,84,7.2,4,,2022-05-15T05:19:18,2022-05-15T18:27:18,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-16,26.1,22,23.9,26.1,22,23.9,16.2,62.2,0.021,100,4.17,rain,0,0,31.7,15.7,11.4,1013.7,96.8,10,75.4,6.5,3,,2022-05-16T05:18:54,2022-05-16T18:27:43,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-17,28.1,20.5,24.7,28.2,20.5,24.8,17.2,64.6,0,0,0,,0,0,19.4,16.6,100.9,1013.2,86,10,244.8,21.1,9,,2022-05-17T05:18:32,2022-05-17T18:28:09,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-18,29.3,22,25.5,30.5,22,26,19.6,70.8,0,0,0,,0,0,24.1,20.4,122.9,1012.3,57.8,9.9,206,17.9,8,,2022-05-18T05:18:10,2022-05-18T18:28:35,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-19,29,23,25.9,32,23,26.9,21.9,79.4,0.3,100,12.5,rain,0,0,23,15.7,122.1,1011,72.7,9,154.3,13.2,5,,2022-05-19T05:17:49,2022-05-19T18:29:00,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-20,30,24,26.9,34.3,24,29.1,23.4,81.6,2.6,100,37.5,rain,0,0,25.6,13.9,106.7,1008.6,74.8,9.1,98.7,8.5,5,,2022-05-20T05:17:29,2022-05-20T18:29:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-21,27.4,24,25.6,30.3,24,26,21.9,80,0.131,100,8.33,rain,0,0,33.5,17.5,38.2,1006.1,77.9,10,46.5,3.7,2,,2022-05-21T05:17:11,2022-05-21T18:29:51,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-22,25.3,23,24.3,25.3,23,24.3,22.9,92.1,48.567,100,16.67,rain,0,0,108,19.4,24.9,1002,93,7.2,79,6.8,4,,2022-05-22T05:16:53,2022-05-22T18:30:17,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-23,27,23,24.6,30.9,23,24.9,23.8,95.4,142.532,100,16.67,rain,0,0,34.6,19.4,13.4,1002.4,97,6.8,47.6,4.1,2,,2022-05-23T05:16:37,2022-05-23T18:30:43,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-24,25.3,23,24,25.3,23,24,23.5,96.8,47.82,100,12.5,rain,0,0,32.8,15.7,320.5,1006.5,93.5,7.2,81.8,7,3,,2022-05-24T05:16:22,2022-05-24T18:31:08,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-25,31.1,24,27.2,37.8,24,30.4,24.7,87.4,0.2,100,8.33,rain,0,0,22.3,15.7,93.6,1005.5,85.3,7.4,171.8,14.9,5,,2022-05-25T05:16:07,2022-05-25T18:31:34,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-26,33.5,26,28.8,42.2,26,33.4,25.4,82.8,0.053,100,4.17,rain,0,0,20.9,16.6,93.4,1001.7,75.9,8.5,213.5,18.5,9,,2022-05-26T05:15:54,2022-05-26T18:31:59,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-27,32.7,24.5,27.9,41.5,24.5,32,25.3,86,6.926,100,4.17,rain,0,0,22.3,23.2,93.1,1000.3,64.4,9.7,115.5,10.1,5,,2022-05-27T05:15:42,2022-05-27T18:32:24,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-28,33,26,28.8,43.8,26,34.5,26.2,86.3,32.651,100,8.33,rain,0,0,22.3,22.3,96.6,1000.4,82.6,8.5,142.8,12.1,6,,2022-05-28T05:15:31,2022-05-28T18:32:49,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-29,33.6,25.7,28.3,44,25.7,33.4,25.9,87.3,19.788,100,8.33,rain,0,0,22,23.2,96.4,1001.6,78.8,9,155.5,13.3,7,,2022-05-29T05:15:21,2022-05-29T18:33:14,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-30,31.5,25.5,28.2,41.6,25.5,33.8,26,88,0.105,100,8.33,rain,0,0,26.3,17.6,77.7,1003.1,79.6,9,137.1,11.7,5,,2022-05-30T05:15:12,2022-05-30T18:33:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-05-31,31.4,24,27.3,37.6,24,30.3,24.4,85.4,58.624,100,12.5,rain,0,0,20.9,16.6,78,1004.5,68.3,9.1,116.7,9.9,6,,2022-05-31T05:15:05,2022-05-31T18:34:03,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-01,33.9,25.5,28.8,42.8,25.5,32.9,25.4,82.9,24.736,100,4.17,rain,0,0,28.1,26.8,120,1003.9,63.7,8.6,252.3,21.8,9,,2022-06-01T05:14:58,2022-06-01T18:34:27,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-02,34,26,29.9,42.2,26,36.4,25.9,80.2,3.958,100,4.17,rain,0,0,35.6,15.7,116.1,1002.1,68.8,8.7,141.9,12.2,6,,2022-06-02T05:14:53,2022-06-02T18:34:51,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-03,36.6,26,30.9,44.6,26,36.4,24.9,72.5,0.18,100,4.17,rain,0,0,39.2,16.6,131.4,1000.5,80,10.1,174.8,15,8,,2022-06-03T05:14:48,2022-06-03T18:35:14,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-04,38,27,32.3,45.5,30.6,39.5,25.1,67.9,0,0,0,,0,0,35.6,16.6,123.7,1000,70.1,10.6,295.2,25.5,9,,2022-06-04T05:14:45,2022-06-04T18:35:38,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-05,35.9,27,31,43.8,31.2,39,26.2,77,0.6,100,4.17,rain,0,0,29.5,15.7,65.3,1000.2,65.2,11.2,227.4,19.6,8,,2022-06-05T05:14:42,2022-06-05T18:36:00,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-06,31.3,25,28.2,37,25,32.8,25.2,83.9,4.947,100,4.17,rain,0,0,32,15.7,2.8,1002.4,62,10.6,148.1,12.7,6,,2022-06-06T05:14:41,2022-06-06T18:36:23,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-07,31.8,24.6,28.2,38.6,24.6,32.3,24.9,82.6,6.343,100,12.5,rain,0,0,17.6,13.9,254.6,1003.6,71.8,9.8,101.4,8.8,4,,2022-06-07T05:14:40,2022-06-07T18:36:45,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-08,32.4,25.5,27.8,40,25.5,31.7,25.2,86.5,6.926,100,4.17,rain,0,0,26.6,11.2,75.6,1003.1,71.7,8.2,201.5,17.4,8,,2022-06-08T05:14:41,2022-06-08T18:37:06,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-09,33,25.6,29,40.6,25.6,34,25.4,82,0.021,100,4.17,rain,0,0,28.4,12.1,71.8,1002.6,64,8.2,215.1,18.6,7,,2022-06-09T05:14:43,2022-06-09T18:37:28,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-10,34.6,27,30,43.8,30.9,37.4,26.3,81.5,1.5,100,20.83,rain,0,0,31.7,13,71.1,1001.1,48.2,8.6,175.6,15.2,6,,2022-06-10T05:14:45,2022-06-10T18:37:48,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-11,31.4,26,28.2,38.5,26,33.2,25.8,87.1,0.495,100,8.33,rain,0,0,34.9,12.1,42.2,1003.3,54.6,9,109.8,9.4,4,,2022-06-11T05:14:49,2022-06-11T18:38:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-12,35,28,30.9,42.8,33.6,38.7,26.1,77.2,0.099,100,4.17,rain,0,0,35.6,13.9,139.2,1003.5,82.4,7.7,160.5,14,5,,2022-06-12T05:14:54,2022-06-12T18:38:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-13,35.7,25.7,30.9,45.3,25.7,37.7,25.6,75,0.074,100,4.17,rain,0,0,25.6,23.2,35.4,1003.1,60.8,9.3,218,18.8,8,,2022-06-13T05:14:59,2022-06-13T18:38:47,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-14,31.1,25,27.5,36.8,25,30.4,24.8,85.7,56.645,100,12.5,rain,0,0,20.9,17,306.6,1006.9,71.2,9.9,129.3,11.1,5,,2022-06-14T05:15:06,2022-06-14T18:39:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-15,31,25.7,28.3,37.1,25.7,31.8,24.6,81.3,19.894,100,8.33,rain,0,0,20.2,13,199.8,1007.5,85.2,10,136.3,11.7,4,,2022-06-15T05:15:13,2022-06-15T18:39:23,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-16,34.9,25.5,30,43.4,25.5,35.4,25.1,76.4,0.998,100,4.17,rain,0,0,36,13,136.2,1005.6,70.1,9.7,212.9,18.3,8,,2022-06-16T05:15:21,2022-06-16T18:39:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-17,35,26,31.4,41.9,26,36.8,24.3,67.4,0.127,100,4.17,rain,0,0,37.1,14.8,176.9,1002.6,82.6,9.9,221.3,19.2,7,,2022-06-17T05:15:30,2022-06-17T18:39:56,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-18,36.5,27.5,32.4,43.2,32.4,37.9,23.8,62.7,0,0,0,,0,0,29.5,19.4,211.1,1000.2,75.7,11.4,255.6,22.1,8,,2022-06-18T05:15:40,2022-06-18T18:40:12,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-19,38.3,28,33.7,44.5,33.1,40.1,24,59,0,0,0,,0,0,34.9,15.7,218,999.2,64,11.7,295.6,25.7,9,,2022-06-19T05:15:51,2022-06-19T18:40:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-20,37.5,29,33.6,44.8,35.1,40.6,24.5,60,0,0,0,,0,0,30.6,15.7,179.7,998.3,75.6,10.8,285.8,24.9,9,,2022-06-20T05:16:02,2022-06-20T18:40:41,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-21,38.5,28.5,33.3,47.2,34.6,41.2,25.3,65,0.1,100,4.17,rain,0,0,28.4,22.3,131.7,998.9,67.3,11.7,285.4,24.7,9,,2022-06-21T05:16:15,2022-06-21T18:40:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-22,36,27,31.7,45.9,29.6,39.9,25.9,72.2,0.2,100,8.33,rain,0,0,31,25.9,111.9,1004,64.4,11.5,228.9,19.8,8,,2022-06-22T05:16:28,2022-06-22T18:41:07,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-23,32.5,24,28,41.4,24,32.2,25,84.2,2.968,100,4.17,rain,0,0,23,15.7,96.7,1007.4,71.3,9.9,267.3,23.2,9,,2022-06-23T05:16:42,2022-06-23T18:41:19,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-24,34.2,27,30.3,41.3,30.6,36.3,25.1,74.9,0.4,100,16.67,rain,0,0,27.7,20.3,129.9,1006.6,44,10.7,280.6,24.2,9,,2022-06-24T05:16:56,2022-06-24T18:41:30,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-25,34.6,26.5,30.7,40.6,26.5,35.9,24.3,70.5,0.1,100,4.17,rain,0,0,28.4,19.4,135.2,1005.2,36.8,11.2,270.7,23.4,9,,2022-06-25T05:17:11,2022-06-25T18:41:40,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-26,34.4,27,30.3,42.3,30.6,36.8,25.4,76.4,0.989,100,4.17,rain,0,0,28.4,21.4,127.4,1006,54.9,11.1,279.9,24,9,,2022-06-26T05:17:27,2022-06-26T18:41:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-27,37.4,28,32,44.6,33.6,39.5,25.5,71,0,0,0,,0,0,36.4,21.4,141,1004.2,60.8,12,302.9,26.1,9,,2022-06-27T05:17:44,2022-06-27T18:41:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-28,36.9,28,32.3,45.6,34.5,40.4,25.7,70,0,0,0,,0,0,23.8,19.4,99.5,1001.5,62.4,11.9,299.1,25.9,10,,2022-06-28T05:18:01,2022-06-28T18:42:04,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-29,33.5,28.5,30.6,42.8,32.8,37.9,25.7,75.5,0.307,100,4.17,rain,0,0,28.4,13.9,43.1,1000.4,70.5,10.9,185.7,16.1,6,,2022-06-29T05:18:18,2022-06-29T18:42:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-06-30,32,23.5,28.3,40.6,23.5,33,25.2,83.7,50.81,100,8.33,rain,0,0,19.1,12.8,341.1,1001.3,65,9.4,160.1,13.7,7,,2022-06-30T05:18:36,2022-06-30T18:42:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-07-01,33,27,28.9,40.9,30.1,34.4,25.1,80.2,0.222,100,12.5,rain,0,0,26.6,16.5,316.2,1000.9,67.6,9.6,162.7,13.9,8,,2022-07-01T05:18:55,2022-07-01T18:42:20,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-07-02,37.2,26,30.6,45.8,26,36.2,25,74.1,0.4,100,16.67,rain,0,0,53.6,28,314.6,997.4,81.2,9.7,260.2,22.6,9,,2022-07-02T05:19:14,2022-07-02T18:42:23,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
cầu giấy,2022-07-03,37.3,26,31.2,47.9,26,38.1,25.5,73.1,2.772,100,8.33,rain,0,0,21.6,11.2,237.3,997.3,80.8,10.7,239.7,20.9,8,,2022-07-03T05:19:34,2022-07-03T18:42:26,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
